Variable,Importance,StDev,method,area,week,resp,model
twi_luke,5.155855045988057,0.9856366399798888,perm_rmse,KAR,18,moist_mean,gam
dtw_0_5ha,1.2507617278868728,0.46246792809906623,perm_rmse,KAR,18,moist_mean,gam
tpi20,1.2169311008790575,0.4295223892420773,perm_rmse,KAR,18,moist_mean,gam
tpi500,-0.0026979153278579916,0.07410093845113784,perm_rmse,KAR,18,moist_mean,gam
wet_effect,1.0873874068265421,0.38685095999942976,perm_rmse,KAR,18,moist_mean,gam
pisr_summer_10m,0.0025170070180186186,0.006072322330202313,perm_r2,KAR,19,moist_mean,lm
twi_luke,0.22010460942871785,0.06349926678520151,perm_r2,KAR,19,moist_mean,lm
dtw_0_5ha,0.2005158499629551,0.03815431094899064,perm_r2,KAR,19,moist_mean,lm
tpi20,0.06337568549354461,0.03052618213212148,perm_r2,KAR,19,moist_mean,lm
tpi500,-0.0010807016715540796,0.004184027451727817,perm_r2,KAR,19,moist_mean,lm
wet_effect,0.10852129735848176,0.03979915989017777,perm_r2,KAR,19,moist_mean,lm
soil_type,1.246318918294298e-5,0.002056047319517774,perm_r2,KAR,19,moist_mean,lm
pisr_summer_10m,0.038355496199725184,0.05519028822427449,perm_rmse,KAR,19,moist_mean,lm
twi_luke,2.1370172014946305,0.6885565005334735,perm_rmse,KAR,19,moist_mean,lm
dtw_0_5ha,1.7944660441348295,0.43836593488253417,perm_rmse,KAR,19,moist_mean,lm
tpi20,0.4628632578113551,0.2862486048634798,perm_rmse,KAR,19,moist_mean,lm
tpi500,-0.0233529230684562,0.03964031019081681,perm_rmse,KAR,19,moist_mean,lm
wet_effect,1.0357494965843288,0.5489677577830349,perm_rmse,KAR,19,moist_mean,lm
soil_type,0.005608640532943632,0.014120917823605406,perm_rmse,KAR,19,moist_mean,lm
soil_type,0.0011439410201465438,0.0040683457901094094,perm_r2,KAR,19,moist_mean,gam
pisr_summer_10m,0.02172457610815399,0.019598167983882437,perm_r2,KAR,19,moist_mean,gam
twi_luke,0.4037222408411354,0.09251231480204165,perm_r2,KAR,19,moist_mean,gam
dtw_0_5ha,0.10978275941773145,0.035993042876597096,perm_r2,KAR,19,moist_mean,gam
tpi20,0.10293723369437532,0.043430335437450805,perm_r2,KAR,19,moist_mean,gam
tpi500,0.0021612752749728516,0.015102180386872974,perm_r2,KAR,19,moist_mean,gam
wet_effect,0.14147007106363085,0.025365157377639797,perm_r2,KAR,19,moist_mean,gam
soil_type,-0.014333516383018186,0.05878205296866446,perm_rmse,KAR,19,moist_mean,gam
pisr_summer_10m,0.3312272061902032,0.2194092141024908,perm_rmse,KAR,19,moist_mean,gam
twi_luke,4.845006346117349,0.7518402969214297,perm_rmse,KAR,19,moist_mean,gam
dtw_0_5ha,1.1259474555156095,0.29576547363464134,perm_rmse,KAR,19,moist_mean,gam
tpi20,1.2061025318653695,0.45455473667942353,perm_rmse,KAR,19,moist_mean,gam
tpi500,0.06087032419599971,0.14452455329097894,perm_rmse,KAR,19,moist_mean,gam
wet_effect,1.279272697035375,0.4255340393545612,perm_rmse,KAR,19,moist_mean,gam
pisr_summer_10m,0.006665809041497467,0.009675212702983561,perm_r2,KAR,20,moist_mean,lm
twi_luke,0.1718868739085766,0.05600720158769303,perm_r2,KAR,20,moist_mean,lm
dtw_0_5ha,0.24052241687731404,0.08204348905632648,perm_r2,KAR,20,moist_mean,lm
tpi20,0.05462341091720362,0.040270082182055494,perm_r2,KAR,20,moist_mean,lm
tpi500,0.001735825886128517,0.00493005966419684,perm_r2,KAR,20,moist_mean,lm
wet_effect,0.07875570193489673,0.0461605300294849,perm_r2,KAR,20,moist_mean,lm
soil_type,-2.0602041929385084e-6,0.0010964186722636584,perm_r2,KAR,20,moist_mean,lm
pisr_summer_10m,0.043481002745756926,0.08207773401093672,perm_rmse,KAR,20,moist_mean,lm
twi_luke,1.5317015093270234,0.2836705163702531,perm_rmse,KAR,20,moist_mean,lm
dtw_0_5ha,1.880355736552986,0.6287482136945515,perm_rmse,KAR,20,moist_mean,lm
tpi20,0.5302957826946317,0.39993814161065844,perm_rmse,KAR,20,moist_mean,lm
tpi500,-0.028452017927614825,0.044391939984499126,perm_rmse,KAR,20,moist_mean,lm
wet_effect,0.5272535054373753,0.3794222192762849,perm_rmse,KAR,20,moist_mean,lm
soil_type,0.005073793695955686,0.01437233305646395,perm_rmse,KAR,20,moist_mean,lm
soil_type,-0.001299027962062993,0.0017166755748954893,perm_r2,KAR,20,moist_mean,gam
pisr_summer_10m,0.015482067398400435,0.010414614425501558,perm_r2,KAR,20,moist_mean,gam
twi_luke,0.3115224724651606,0.05859818762529703,perm_r2,KAR,20,moist_mean,gam
dtw_0_5ha,0.1423200282554556,0.05142707561449132,perm_r2,KAR,20,moist_mean,gam
tpi20,0.11673011252925192,0.05077811320047643,perm_r2,KAR,20,moist_mean,gam
tpi500,0.0016231738240151227,0.010394377774992396,perm_r2,KAR,20,moist_mean,gam
wet_effect,0.10342511669020489,0.046762458515556285,perm_r2,KAR,20,moist_mean,gam
soil_type,-0.002799320354106527,0.015002686532595753,perm_rmse,KAR,20,moist_mean,gam
pisr_summer_10m,0.19919806711487187,0.10967739896616471,perm_rmse,KAR,20,moist_mean,gam
twi_luke,2.929561941712922,0.7134161284852129,perm_rmse,KAR,20,moist_mean,gam
dtw_0_5ha,2.01078106982617,0.35300931525302814,perm_rmse,KAR,20,moist_mean,gam
tpi20,0.9778878216802891,0.45933342698665686,perm_rmse,KAR,20,moist_mean,gam
tpi500,0.08256606441244987,0.07634529820183135,perm_rmse,KAR,20,moist_mean,gam
wet_effect,0.8410274589191795,0.32400611564824955,perm_rmse,KAR,20,moist_mean,gam
pisr_summer_10m,0.0041869197385402904,0.0027708776009204654,perm_r2,KAR,21,moist_mean,lm
twi_luke,0.19252461445327998,0.060565745392029316,perm_r2,KAR,21,moist_mean,lm
dtw_0_5ha,0.21701421086099626,0.10559882655654419,perm_r2,KAR,21,moist_mean,lm
tpi20,0.09203844708514693,0.04457934791609179,perm_r2,KAR,21,moist_mean,lm
tpi500,2.2984231328022076e-4,8.907048485605054e-4,perm_r2,KAR,21,moist_mean,lm
wet_effect,0.05248207172669117,0.0650559595046067,perm_r2,KAR,21,moist_mean,lm
soil_type,1.3087042971816066e-4,0.0010679899470971501,perm_r2,KAR,21,moist_mean,lm
pisr_summer_10m,0.03162713944904531,0.06224722720809515,perm_rmse,KAR,21,moist_mean,lm
twi_luke,1.3831495555537068,0.4828354584493157,perm_rmse,KAR,21,moist_mean,lm
dtw_0_5ha,2.3879615775997647,0.5535762208817453,perm_rmse,KAR,21,moist_mean,lm
tpi20,0.5955650034061584,0.4052616778432959,perm_rmse,KAR,21,moist_mean,lm
tpi500,-2.433550220509062e-4,0.016035767532022377,perm_rmse,KAR,21,moist_mean,lm
wet_effect,0.7989497021034533,0.29554634149505227,perm_rmse,KAR,21,moist_mean,lm
soil_type,0.0011081245346911573,0.005971552708969105,perm_rmse,KAR,21,moist_mean,lm
soil_type,-2.6024852695302194e-4,0.004937716634073912,perm_r2,KAR,21,moist_mean,gam
pisr_summer_10m,0.02129253490818487,0.02157774797775867,perm_r2,KAR,21,moist_mean,gam
twi_luke,0.3333530556983496,0.07442978033266809,perm_r2,KAR,21,moist_mean,gam
dtw_0_5ha,0.24270763029856213,0.05990212637050581,perm_r2,KAR,21,moist_mean,gam
tpi20,0.09324186135861567,0.022594100880543855,perm_r2,KAR,21,moist_mean,gam
tpi500,-0.0012483974557992773,0.006460352000393414,perm_r2,KAR,21,moist_mean,gam
wet_effect,0.08307236007624169,0.0404211461619165,perm_r2,KAR,21,moist_mean,gam
soil_type,0.0018518879936518574,0.03582523802384019,perm_rmse,KAR,21,moist_mean,gam
pisr_summer_10m,0.33220099495689015,0.1763767841722878,perm_rmse,KAR,21,moist_mean,gam
twi_luke,3.1191581639405888,0.8317998664869584,perm_rmse,KAR,21,moist_mean,gam
dtw_0_5ha,2.040852030423936,0.5756212318606061,perm_rmse,KAR,21,moist_mean,gam
tpi20,1.097926801660366,0.43435761089156344,perm_rmse,KAR,21,moist_mean,gam
tpi500,0.026351452654821018,0.05956678792722358,perm_rmse,KAR,21,moist_mean,gam
wet_effect,0.7690342447242717,0.31738279011868614,perm_rmse,KAR,21,moist_mean,gam
pisr_summer_10m,0.008699723245929242,0.008793332178046719,perm_r2,KAR,22,moist_mean,lm
twi_luke,0.18746691908733576,0.05432119705380239,perm_r2,KAR,22,moist_mean,lm
dtw_0_5ha,0.21974582750115168,0.08713576295635805,perm_r2,KAR,22,moist_mean,lm
tpi20,0.03474979294011298,0.03304845172634826,perm_r2,KAR,22,moist_mean,lm
tpi500,0.0025878490001877306,0.009940612538928665,perm_r2,KAR,22,moist_mean,lm
wet_effect,0.04998586491284192,0.033716417409349955,perm_r2,KAR,22,moist_mean,lm
soil_type,1.7170844941621354e-4,1.8650222641206177e-4,perm_r2,KAR,22,moist_mean,lm
pisr_summer_10m,0.03085720295327903,0.13182743766209162,perm_rmse,KAR,22,moist_mean,lm
twi_luke,1.5632682916712437,0.46031689549283894,perm_rmse,KAR,22,moist_mean,lm
dtw_0_5ha,2.0019030374184177,0.7119412679756564,perm_rmse,KAR,22,moist_mean,lm
tpi20,0.47807892529739426,0.35089455992588375,perm_rmse,KAR,22,moist_mean,lm
tpi500,0.0023941816383041825,0.08678818234620993,perm_rmse,KAR,22,moist_mean,lm
wet_effect,0.7073788433197329,0.5079271973274393,perm_rmse,KAR,22,moist_mean,lm
soil_type,-6.892252784407304e-4,0.002002057720596163,perm_rmse,KAR,22,moist_mean,lm
soil_type,-8.764407303526011e-4,0.007364237620020756,perm_r2,KAR,22,moist_mean,gam
pisr_summer_10m,0.03186435934397984,0.02109901244070885,perm_r2,KAR,22,moist_mean,gam
twi_luke,0.3771076919758123,0.04765056193995996,perm_r2,KAR,22,moist_mean,gam
dtw_0_5ha,0.2136960085904995,0.08718543101457393,perm_r2,KAR,22,moist_mean,gam
tpi20,0.08460678581268433,0.03714840185164003,perm_r2,KAR,22,moist_mean,gam
tpi500,0.011472239121854511,0.017589440603939563,perm_r2,KAR,22,moist_mean,gam
wet_effect,0.03927280596723606,0.041628806374752914,perm_r2,KAR,22,moist_mean,gam
soil_type,0.043486880445406585,0.060119932523172034,perm_rmse,KAR,22,moist_mean,gam
pisr_summer_10m,0.2295469415443449,0.18219858473760447,perm_rmse,KAR,22,moist_mean,gam
twi_luke,2.8464778979763206,0.9402533852464187,perm_rmse,KAR,22,moist_mean,gam
dtw_0_5ha,2.0709130434859313,0.608829711793046,perm_rmse,KAR,22,moist_mean,gam
tpi20,0.8925029720533146,0.39455880764034024,perm_rmse,KAR,22,moist_mean,gam
tpi500,0.1712750083166787,0.24491668384003737,perm_rmse,KAR,22,moist_mean,gam
wet_effect,0.5147853376980164,0.40727873620585936,perm_rmse,KAR,22,moist_mean,gam
pisr_summer_10m,0.0030014467370054697,0.009558612914175355,perm_r2,KAR,23,moist_mean,lm
twi_luke,0.1751555657100668,0.08046961114190875,perm_r2,KAR,23,moist_mean,lm
dtw_0_5ha,0.21810089942708416,0.07247508160169368,perm_r2,KAR,23,moist_mean,lm
tpi20,0.030652516131207192,0.01750896550805802,perm_r2,KAR,23,moist_mean,lm
tpi500,0.0035036147882383795,0.009862104132876035,perm_r2,KAR,23,moist_mean,lm
wet_effect,0.03749762581720696,0.03638452971513992,perm_r2,KAR,23,moist_mean,lm
soil_type,5.78968858961365e-4,0.007619840717922369,perm_r2,KAR,23,moist_mean,lm
pisr_summer_10m,0.08009664859265779,0.10266102390197411,perm_rmse,KAR,23,moist_mean,lm
twi_luke,2.2117064485428584,0.5049043356768387,perm_rmse,KAR,23,moist_mean,lm
dtw_0_5ha,1.7881101295565252,0.7052847630870092,perm_rmse,KAR,23,moist_mean,lm
tpi20,0.16562225410806733,0.20299039723327147,perm_rmse,KAR,23,moist_mean,lm
tpi500,0.08721745886880114,0.12755660587562204,perm_rmse,KAR,23,moist_mean,lm
wet_effect,-0.09094107322146208,0.3423977553171933,perm_rmse,KAR,23,moist_mean,lm
soil_type,0.0233660406199796,0.04328268162665525,perm_rmse,KAR,23,moist_mean,lm
soil_type,1.3764904627686648e-4,6.236293652248475e-4,perm_r2,KAR,23,moist_mean,gam
pisr_summer_10m,0.0211210364982789,0.009280856060764502,perm_r2,KAR,23,moist_mean,gam
twi_luke,0.32754501415283865,0.07753950946237677,perm_r2,KAR,23,moist_mean,gam
dtw_0_5ha,0.2730967179648091,0.057800209825876095,perm_r2,KAR,23,moist_mean,gam
tpi20,0.06613722607919345,0.043890187641973395,perm_r2,KAR,23,moist_mean,gam
tpi500,0.001713118649411438,0.020975298481612944,perm_r2,KAR,23,moist_mean,gam
wet_effect,0.01836926201746617,0.02173412237530224,perm_r2,KAR,23,moist_mean,gam
soil_type,0.0017538847704797079,0.0054731532809908735,perm_rmse,KAR,23,moist_mean,gam
pisr_summer_10m,0.2695585295732922,0.17861676330773035,perm_rmse,KAR,23,moist_mean,gam
twi_luke,3.2241524711161764,0.6380018046354742,perm_rmse,KAR,23,moist_mean,gam
dtw_0_5ha,2.406867672657726,0.7100258370401531,perm_rmse,KAR,23,moist_mean,gam
tpi20,0.6829602430433616,0.4240288266861586,perm_rmse,KAR,23,moist_mean,gam
tpi500,0.14470704169514245,0.12453309874135475,perm_rmse,KAR,23,moist_mean,gam
wet_effect,0.10412892194850834,0.1433283319161016,perm_rmse,KAR,23,moist_mean,gam
pisr_summer_10m,0.01077201409738333,0.01972970609907265,perm_r2,KAR,24,moist_mean,lm
twi_luke,0.14676410684609612,0.07723391222678597,perm_r2,KAR,24,moist_mean,lm
dtw_0_5ha,0.26021218407153407,0.06923901496530206,perm_r2,KAR,24,moist_mean,lm
tpi20,0.04471453223914426,0.040948077401715965,perm_r2,KAR,24,moist_mean,lm
tpi500,9.54798572938964e-4,0.0129647820223565,perm_r2,KAR,24,moist_mean,lm
wet_effect,0.008606683091908707,0.025719231631670288,perm_r2,KAR,24,moist_mean,lm
soil_type,-6.725495683797322e-4,0.010099309198322842,perm_r2,KAR,24,moist_mean,lm
pisr_summer_10m,0.24604643637828047,0.174458994831833,perm_rmse,KAR,24,moist_mean,lm
twi_luke,1.8328317624759682,0.46638040864055813,perm_rmse,KAR,24,moist_mean,lm
dtw_0_5ha,2.4148536942147723,0.8114930554207567,perm_rmse,KAR,24,moist_mean,lm
tpi20,0.2086656033474709,0.32781114929780025,perm_rmse,KAR,24,moist_mean,lm
tpi500,-0.01206150226176277,0.07938446434214413,perm_rmse,KAR,24,moist_mean,lm
wet_effect,0.037354374586502107,0.1461215923955672,perm_rmse,KAR,24,moist_mean,lm
soil_type,0.10107192187469956,0.11356334240293862,perm_rmse,KAR,24,moist_mean,lm
soil_type,0.0025276261989091164,0.003724094994607273,perm_r2,KAR,24,moist_mean,gam
pisr_summer_10m,0.034229658427300934,0.017500307838379234,perm_r2,KAR,24,moist_mean,gam
twi_luke,0.2390752960750071,0.06882636073112085,perm_r2,KAR,24,moist_mean,gam
dtw_0_5ha,0.2958070808007165,0.07940937334421364,perm_r2,KAR,24,moist_mean,gam
tpi20,0.06810617373397905,0.034224931505635554,perm_r2,KAR,24,moist_mean,gam
tpi500,0.01773964350404167,0.018608861948526727,perm_r2,KAR,24,moist_mean,gam
wet_effect,-0.005378277670408549,0.014830521299064545,perm_r2,KAR,24,moist_mean,gam
soil_type,0.028517336495004743,0.025673621926694545,perm_rmse,KAR,24,moist_mean,gam
pisr_summer_10m,0.43250618743035363,0.2533139283361444,perm_rmse,KAR,24,moist_mean,gam
twi_luke,2.123747159206591,0.49159306525153695,perm_rmse,KAR,24,moist_mean,gam
dtw_0_5ha,2.915447514331322,0.6200240712234029,perm_rmse,KAR,24,moist_mean,gam
tpi20,0.7280552688828135,0.31096364963810696,perm_rmse,KAR,24,moist_mean,gam
tpi500,0.10041740310000069,0.1966716840120726,perm_rmse,KAR,24,moist_mean,gam
wet_effect,0.0108360228742729,0.13789057871357452,perm_rmse,KAR,24,moist_mean,gam
pisr_summer_10m,0.00617605112870293,0.012609852441826181,perm_r2,KAR,25,moist_mean,lm
twi_luke,0.1563772752159048,0.1008820373531072,perm_r2,KAR,25,moist_mean,lm
dtw_0_5ha,0.17266240024547824,0.06826657778927583,perm_r2,KAR,25,moist_mean,lm
tpi20,0.020965124778392113,0.027595443866059628,perm_r2,KAR,25,moist_mean,lm
tpi500,0.0014969185951782926,0.01615444761998292,perm_r2,KAR,25,moist_mean,lm
wet_effect,0.005155485228787854,0.02108737452481442,perm_r2,KAR,25,moist_mean,lm
soil_type,-0.0031739274018261266,0.00648834874681373,perm_r2,KAR,25,moist_mean,lm
pisr_summer_10m,0.11715636638840046,0.12106277665713733,perm_rmse,KAR,25,moist_mean,lm
twi_luke,2.0079206687564874,0.6369360660585179,perm_rmse,KAR,25,moist_mean,lm
dtw_0_5ha,1.9305554214444611,0.6606898255064388,perm_rmse,KAR,25,moist_mean,lm
tpi20,0.05437473432692226,0.2629025551272691,perm_rmse,KAR,25,moist_mean,lm
tpi500,0.0734396817498661,0.16075994627176873,perm_rmse,KAR,25,moist_mean,lm
wet_effect,0.1290499558113815,0.25620371779913825,perm_rmse,KAR,25,moist_mean,lm
soil_type,0.04825365894480704,0.08091834498571868,perm_rmse,KAR,25,moist_mean,lm
soil_type,-1.974006102439585e-4,3.7028012214378837e-4,perm_r2,KAR,25,moist_mean,gam
pisr_summer_10m,0.02250497581732694,0.022101150967045236,perm_r2,KAR,25,moist_mean,gam
twi_luke,0.2580914361624891,0.08718654049882338,perm_r2,KAR,25,moist_mean,gam
dtw_0_5ha,0.23886281829915998,0.11197351263792929,perm_r2,KAR,25,moist_mean,gam
tpi20,0.02284459570567699,0.020536655521245235,perm_r2,KAR,25,moist_mean,gam
tpi500,0.0034097854206352916,0.017517613108435522,perm_r2,KAR,25,moist_mean,gam
wet_effect,-2.433065601801343e-4,0.022746094149055065,perm_r2,KAR,25,moist_mean,gam
soil_type,0.0018425864506461664,0.0031473053220733385,perm_rmse,KAR,25,moist_mean,gam
pisr_summer_10m,0.34212984869072616,0.1829248575226212,perm_rmse,KAR,25,moist_mean,gam
twi_luke,2.871720114104196,0.5005462451806968,perm_rmse,KAR,25,moist_mean,gam
dtw_0_5ha,2.6958582224913883,0.820675413237215,perm_rmse,KAR,25,moist_mean,gam
tpi20,0.31887036542621877,0.3694298621606392,perm_rmse,KAR,25,moist_mean,gam
tpi500,0.19228686482794952,0.24474286326052908,perm_rmse,KAR,25,moist_mean,gam
wet_effect,0.09427409454532346,0.19182434398738168,perm_rmse,KAR,25,moist_mean,gam
pisr_summer_10m,-0.00343500930752087,0.009660098062137015,perm_r2,KAR,26,moist_mean,lm
twi_luke,0.173262963991909,0.06948565022731246,perm_r2,KAR,26,moist_mean,lm
dtw_0_5ha,0.23376509341965215,0.04889033244423864,perm_r2,KAR,26,moist_mean,lm
tpi20,0.007310859193221997,0.01441863040258964,perm_r2,KAR,26,moist_mean,lm
tpi500,0.005584574661542335,0.008436892507165429,perm_r2,KAR,26,moist_mean,lm
wet_effect,0.011097774636260677,0.012899807053007993,perm_r2,KAR,26,moist_mean,lm
soil_type,0.00954960543055276,0.007399102605541217,perm_r2,KAR,26,moist_mean,lm
pisr_summer_10m,0.040154662328636806,0.08103624260906225,perm_rmse,KAR,26,moist_mean,lm
twi_luke,1.7285833456077766,0.7133427163324663,perm_rmse,KAR,26,moist_mean,lm
dtw_0_5ha,2.0921973794502677,0.8010906139363997,perm_rmse,KAR,26,moist_mean,lm
tpi20,0.015695921570560146,0.17883046109723308,perm_rmse,KAR,26,moist_mean,lm
tpi500,0.010393340821419272,0.06870142129552129,perm_rmse,KAR,26,moist_mean,lm
wet_effect,0.11231855919436526,0.1409265910594565,perm_rmse,KAR,26,moist_mean,lm
soil_type,0.09021957038491876,0.13483551373250927,perm_rmse,KAR,26,moist_mean,lm
soil_type,-0.0022614565539133048,0.00636962675678265,perm_r2,KAR,26,moist_mean,gam
pisr_summer_10m,0.010640938465178667,0.01226250189831972,perm_r2,KAR,26,moist_mean,gam
twi_luke,0.19499571330653986,0.054254525429003234,perm_r2,KAR,26,moist_mean,gam
dtw_0_5ha,0.31148674678380556,0.08035533499609876,perm_r2,KAR,26,moist_mean,gam
tpi20,0.01218529420940916,0.017958966587853654,perm_r2,KAR,26,moist_mean,gam
tpi500,0.012459259139458662,0.020163707954632893,perm_r2,KAR,26,moist_mean,gam
wet_effect,0.0013544123419901022,0.006420740210437091,perm_r2,KAR,26,moist_mean,gam
soil_type,-0.014774727181359637,0.048739800149084925,perm_rmse,KAR,26,moist_mean,gam
pisr_summer_10m,0.1286819602324174,0.11602562883822626,perm_rmse,KAR,26,moist_mean,gam
twi_luke,1.4230667884771302,0.725792698603904,perm_rmse,KAR,26,moist_mean,gam
dtw_0_5ha,2.783506382075288,0.8923383012361046,perm_rmse,KAR,26,moist_mean,gam
tpi20,0.13616586175045545,0.1803162789182235,perm_rmse,KAR,26,moist_mean,gam
tpi500,-0.013255458276548105,0.12168748316029869,perm_rmse,KAR,26,moist_mean,gam
wet_effect,0.08164779674719061,0.09434452041634514,perm_rmse,KAR,26,moist_mean,gam
pisr_summer_10m,0.013081550490577836,0.021080916486543828,perm_r2,KAR,27,moist_mean,lm
twi_luke,0.1295819923454484,0.052100288168218004,perm_r2,KAR,27,moist_mean,lm
dtw_0_5ha,0.28854913142620786,0.04093696459221264,perm_r2,KAR,27,moist_mean,lm
tpi20,0.024574131890517804,0.032996977604578655,perm_r2,KAR,27,moist_mean,lm
tpi500,0.006945855084238606,0.0055684304588970186,perm_r2,KAR,27,moist_mean,lm
wet_effect,0.008456594028814757,0.025466533659904304,perm_r2,KAR,27,moist_mean,lm
soil_type,0.014764469446883682,0.01506337107639918,perm_r2,KAR,27,moist_mean,lm
pisr_summer_10m,0.11521549382761301,0.16238452983491702,perm_rmse,KAR,27,moist_mean,lm
twi_luke,1.1339323262184196,0.5105257643024268,perm_rmse,KAR,27,moist_mean,lm
dtw_0_5ha,1.9811336469564396,0.39640145561237655,perm_rmse,KAR,27,moist_mean,lm
tpi20,0.3197561331820541,0.40615604017078283,perm_rmse,KAR,27,moist_mean,lm
tpi500,0.03515314763105444,0.05201313129950326,perm_rmse,KAR,27,moist_mean,lm
wet_effect,-0.02273975469471967,0.17128607699382867,perm_rmse,KAR,27,moist_mean,lm
soil_type,0.1189194509202622,0.14051899945925655,perm_rmse,KAR,27,moist_mean,lm
soil_type,0.00165212859624142,0.009746690178961051,perm_r2,KAR,27,moist_mean,gam
pisr_summer_10m,0.07789092764300502,0.032877422923826234,perm_r2,KAR,27,moist_mean,gam
twi_luke,0.05094826686029384,0.034828202358952946,perm_r2,KAR,27,moist_mean,gam
dtw_0_5ha,0.33568532270807216,0.08264831791710091,perm_r2,KAR,27,moist_mean,gam
tpi20,0.05320134856494474,0.039511564730554775,perm_r2,KAR,27,moist_mean,gam
tpi500,4.31237530219708e-4,0.004683094822929567,perm_r2,KAR,27,moist_mean,gam
wet_effect,-0.004420673053281543,0.019712783623245266,perm_r2,KAR,27,moist_mean,gam
soil_type,0.07521892472957745,0.1017814217975088,perm_rmse,KAR,27,moist_mean,gam
pisr_summer_10m,0.42891230469947905,0.32699309131265153,perm_rmse,KAR,27,moist_mean,gam
twi_luke,0.7679550406412027,0.2944611617492164,perm_rmse,KAR,27,moist_mean,gam
dtw_0_5ha,2.458708615592188,0.5157446297523705,perm_rmse,KAR,27,moist_mean,gam
tpi20,0.4004563997037856,0.3111172571248925,perm_rmse,KAR,27,moist_mean,gam
tpi500,0.03520242592129304,0.03988369141927797,perm_rmse,KAR,27,moist_mean,gam
wet_effect,0.07354440321584939,0.09432017557503722,perm_rmse,KAR,27,moist_mean,gam
pisr_summer_10m,0.01385396642497535,0.013731705793731792,perm_r2,KAR,28,moist_mean,lm
twi_luke,0.10569248879417618,0.04799264653740265,perm_r2,KAR,28,moist_mean,lm
dtw_0_5ha,0.24991756369545653,0.09931898431201415,perm_r2,KAR,28,moist_mean,lm
tpi20,0.04341427749082595,0.021424620446848716,perm_r2,KAR,28,moist_mean,lm
tpi500,0.007235469971014474,0.015616471445178363,perm_r2,KAR,28,moist_mean,lm
wet_effect,0.02993474778198487,0.03639988189745167,perm_r2,KAR,28,moist_mean,lm
soil_type,-5.366325702902408e-5,0.007168687925051744,perm_r2,KAR,28,moist_mean,lm
pisr_summer_10m,0.1298568644037724,0.14556103461193762,perm_rmse,KAR,28,moist_mean,lm
twi_luke,1.0374213846150058,0.4324566306535247,perm_rmse,KAR,28,moist_mean,lm
dtw_0_5ha,2.159818468015965,0.41190256395147123,perm_rmse,KAR,28,moist_mean,lm
tpi20,0.40004756131927016,0.36641996518386344,perm_rmse,KAR,28,moist_mean,lm
tpi500,0.11405490087151318,0.1148816731181879,perm_rmse,KAR,28,moist_mean,lm
wet_effect,0.33145109306776543,0.2040276230105558,perm_rmse,KAR,28,moist_mean,lm
soil_type,0.02520644616875032,0.07533930213805777,perm_rmse,KAR,28,moist_mean,lm
soil_type,1.583278281648004e-4,0.0011110631589145968,perm_r2,KAR,28,moist_mean,gam
pisr_summer_10m,0.015198996541647858,0.017794619791167473,perm_r2,KAR,28,moist_mean,gam
twi_luke,0.10087614579733928,0.053324126015493564,perm_r2,KAR,28,moist_mean,gam
dtw_0_5ha,0.36214584035947783,0.04879076212827269,perm_r2,KAR,28,moist_mean,gam
tpi20,0.04915208135920048,0.03065348041147629,perm_r2,KAR,28,moist_mean,gam
tpi500,-3.5366865864615017e-4,0.00491457157312235,perm_r2,KAR,28,moist_mean,gam
wet_effect,0.0026857855407062315,0.01437942628200562,perm_r2,KAR,28,moist_mean,gam
soil_type,0.004058291752123466,0.008235448823225494,perm_rmse,KAR,28,moist_mean,gam
pisr_summer_10m,0.3397517227422714,0.17908858950955459,perm_rmse,KAR,28,moist_mean,gam
twi_luke,0.6495903037733198,0.4909145179608565,perm_rmse,KAR,28,moist_mean,gam
dtw_0_5ha,2.8440329284166825,0.586946138881498,perm_rmse,KAR,28,moist_mean,gam
tpi20,0.31134707227668007,0.35158273325726974,perm_rmse,KAR,28,moist_mean,gam
tpi500,0.015251214893222276,0.030782404687727784,perm_rmse,KAR,28,moist_mean,gam
wet_effect,0.045113564834988296,0.13619818105081508,perm_rmse,KAR,28,moist_mean,gam
pisr_summer_10m,-0.0013012635087128132,0.011002406075383673,perm_r2,KAR,29,moist_mean,lm
twi_luke,0.1177567805174273,0.07378676991872203,perm_r2,KAR,29,moist_mean,lm
dtw_0_5ha,0.2290222938715587,0.07810635121153844,perm_r2,KAR,29,moist_mean,lm
tpi20,0.034568474096003714,0.033618502873343996,perm_r2,KAR,29,moist_mean,lm
tpi500,0.009502876880913457,0.008753258344637704,perm_r2,KAR,29,moist_mean,lm
wet_effect,-0.0037578028363761894,0.032155935529622356,perm_r2,KAR,29,moist_mean,lm
soil_type,3.571264503277827e-4,0.008039553044353148,perm_r2,KAR,29,moist_mean,lm
pisr_summer_10m,0.06689006134579482,0.10290272652083499,perm_rmse,KAR,29,moist_mean,lm
twi_luke,1.53746821750078,0.7490493292950126,perm_rmse,KAR,29,moist_mean,lm
dtw_0_5ha,2.0891413413676223,0.70708523615730845,perm_rmse,KAR,29,moist_mean,lm
tpi20,0.27951606393042266,0.3403312787137142,perm_rmse,KAR,29,moist_mean,lm
tpi500,0.08067138448250404,0.10848546865402847,perm_rmse,KAR,29,moist_mean,lm
wet_effect,0.07956380142272312,0.10626949993618932,perm_rmse,KAR,29,moist_mean,lm
soil_type,0.02103919984202456,0.06858662471976543,perm_rmse,KAR,29,moist_mean,lm
soil_type,-3.723877393406072e-4,0.0010191877055841145,perm_r2,KAR,29,moist_mean,gam
