r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,loocv_R2,loocv_rmse,area,week,resp,model
0.6315152194650906,0.5378801996708926,NA,NA,NA,9.915309121164297,-157.6963306233847,338.56891336065024,359.5047460344545,2914.668088023084,35.0846908788357,45,0.2804583854635369,12.204772469946397,KAR,17,moist_mean,gam
0.4993786604056257,0.40466651507696016,10.429884134579096,5.272593696116866,3.069805055364468e-4,7,-164.95836321291918,347.91672642583836,364.1766888337712,4024.951873247556,37,45,0.26342861167665316,12.260748741457853,KAR,18,moist_mean,lm
0.6322210922789576,0.5373138603678962,NA,NA,NA,10.02537994202098,-158.02008225125178,339.59466020178394,360.872172124457,2956.9103162325205,34.974620057979024,45,0.2735535863694191,12.423298964763891,KAR,18,moist_mean,gam
0.4939641937246135,0.3982276898346755,10.736520994293121,5.159622230330157,3.655453166782961e-4,7,-166.2622808165054,350.5245616330108,366.78452404094367,4265.096673253187,37,45,0.2559752546013249,12.608249753527273,KAR,19,moist_mean,lm
0.631731937150743,0.531959949609874,NA,NA,NA,10.379469658929958,-159.11186349214796,342.9115034410222,365.2127432811233,3103.9283589133643,34.620530341070044,45,0.25480435663986567,12.936901030049654,KAR,19,moist_mean,gam
0.4857213469296595,0.38842538553797346,10.041267660933507,4.992204609339154,4.7470704597198164e-4,7,-163.24963253928482,344.49926507856964,360.7592274865025,3730.6010808248348,37,45,0.24385156756790705,11.771433293161488,KAR,20,moist_mean,lm
0.5933428084981676,0.49151183406179566,NA,NA,NA,9.811538154350837,-157.9667518803754,338.99615234613424,359.8293634031176,2949.910032401111,35.188461845649165,45,0.2286465906112124,12.173240686078438,KAR,20,moist_mean,gam
0.4856887096293854,0.38838657361332307,10.661939886154208,4.9915523904758885,4.751933849653411e-4,7,-165.9485981198957,349.8971962397914,366.15715864772426,4206.047599030742,37,45,0.2518224178119616,12.412985151208307,KAR,21,moist_mean,lm
0.5952216378511291,0.4926055856673669,NA,NA,NA,9.89861253601731,-160.5600946732422,344.4315526779746,365.48943553617994,3310.2852107893937,35.10138746398269,45,0.2359852015847659,12.83736609087624,KAR,21,moist_mean,gam
0.48136180135092677,0.3832410610659669,11.321475716109246,4.90581094224287,5.438870300575428e-4,7,-168.649545264028,355.299090528056,371.5590529359889,4742.505058446701,37,45,0.25639823764990555,13.084565343128341,KAR,22,moist_mean,lm
0.5956512300997949,0.4919867579515087,NA,NA,NA,9.978578503450128,-163.04864883297026,349.53475555151266,370.70654356023005,3697.4254723685503,35.02142149654987,45,0.23275304755245288,13.638991204948745,KAR,22,moist_mean,gam
0.4667584349829168,0.36587489565536047,11.350584711761918,4.6267055864030535,8.488378291837395e-4,7,-168.76509766636067,355.53019533272135,371.7901577406542,4766.923612058686,37,45,0.24958030953205593,13.043626743126522,KAR,23,moist_mean,lm
0.5754911650348932,0.46735334632304504,NA,NA,NA,9.932871333135292,-163.63415894412307,350.6983568005777,371.86344301896185,3794.905201843864,35.067128666864704,45,0.19912938127697918,14.026553602628567,KAR,23,moist_mean,gam
0.4721491785894778,0.3665790143073734,11.375142260282008,4.472373248636818,0.001213700058729129,7,-161.14004802217252,340.28009604434504,356.1308970855871,4528.785150457879,35,43,0.25738782860564247,13.001665047115134,KAR,24,moist_mean,lm
0.5716076829038194,0.4577785154320545,NA,NA,NA,9.817107344286798,-156.65140048370637,336.3236473205348,356.595805950776,3675.4641378621004,33.182892655713204,43,0.19417278136958746,14.034545109485448,KAR,24,moist_mean,gam
0.457362316531069,0.3518494336343324,12.215631267511796,4.334658517279646,0.001435130239823502,7,-168.1380610160245,354.276122032049,370.33382873731335,5371.979301497227,36,44,0.25694805436932044,13.737232536743274,KAR,25,moist_mean,lm
0.5468236372826796,0.43160352770599275,NA,NA,NA,9.716564850942282,-164.1745305387834,351.20037508112415,371.58591386440327,4486.33427903949,34.283435149057716,44,0.1762801541318428,15.045800864358029,KAR,25,moist_mean,gam
0.43866724134352875,0.3295192049381038,12.002205964692022,4.019011754953805,0.0024085713520898494,7,-167.362520545346,352.725041090692,368.78274779595637,5185.906128679996,36,44,0.24773394377730848,12.905916120080208,KAR,26,moist_mean,lm
0.4854969469955249,0.36777797825637404,NA,NA,NA,9.006547512886476,-165.44604789536652,352.0081107517812,370.84559825336373,4753.267103431889,34.99345248711352,44,0.0926738087726367,15.194929740826531,KAR,26,moist_mean,gam
0.3823023753940584,0.2621945039429031,10.488990068338959,3.182991845372355,0.009997666948543886,7,-161.43289041388005,340.8657808277601,356.92348753302446,3960.6808555336793,36,44,0.1581477242676549,11.705585050929923,KAR,27,moist_mean,lm
