r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,loocv_R2,loocv_rmse,area,week,resp,pred,model
0.30237692248599307,0.28615312998566733,11.693647748631156,18.637869196115638,9.124700498034407e-5,1,-173.48639008788436,352.9727801757687,358.3927676450797,5879.88009976986,43,45,0.2537354596809585,12.260136192617047,KAR,19,moist_mean,dtw_0_5ha,lm
0.5780674715480635,0.5682550871654604,9.094128616040377,58.91202882073655,1.3728571036411333e-9,1,-162.17263549912226,330.34527099824453,335.7652584675555,3556.2365372586323,43,45,0.5373442108165676,9.62060278210863,KAR,19,moist_mean,swi,lm
0.34507746905690406,0.32984671252334363,10.51116600190515,22.656620391543882,2.2133245605217922e-5,1,-168.68904601692768,343.37809203385535,348.7980795031663,4750.838260943087,43,45,0.29853972555787384,11.016672231307439,KAR,20,moist_mean,twi_luke,lm
0.3108745151958524,0.2948483411306396,10.78214293166503,19.397924540870495,6.925971698267242e-5,1,-169.83444058269805,345.6688811653961,351.08886863470707,4998.948066550728,43,45,0.26114903636020775,11.28918279120995,KAR,20,moist_mean,dtw_0_5ha,lm
0.5316443961803382,0.5207524053938344,8.888813406612355,48.81058078373491,1.346202008857456e-8,1,-161.1450410270306,328.2900820540612,333.71006952337217,3397.4731624355763,43,45,0.4919252927687536,9.329632664142236,KAR,20,moist_mean,swi,lm
0.3461701695976407,0.33096482470456257,11.151215280406182,22.76634775678298,2.1322649456539922e-5,1,-171.3490124351146,348.6980248702292,354.11801233954014,5347.032895888466,43,45,0.30116885763062806,11.666214326303132,KAR,21,moist_mean,twi_luke,lm
0.3240287215059089,0.30830845921534855,11.338456975469828,20.612170173552542,4.493307290649791e-5,1,-172.09834047112926,350.1966809422585,355.6166684115695,5528.106083136959,43,45,0.27530335694839664,11.861283838967708,KAR,21,moist_mean,dtw_0_5ha,lm
0.5420193481426436,0.5313686353087517,9.332830967898543,50.89042926947244,8.24267475455069e-9,1,-163.3385583610544,332.6771167221088,338.09710419141976,3745.3745566407406,43,45,0.5030512075672643,9.791132267880759,KAR,21,moist_mean,swi,lm
0.3534038544481478,0.33836673478415125,11.72611041360855,23.502097632055435,1.663231486846375e-5,1,-173.611141235991,353.222282471982,358.64226994129297,5912.571613581972,43,45,0.3112342433123293,12.278432416346835,KAR,22,moist_mean,twi_luke,lm
0.3241452507335347,0.3084276984250123,11.988479596681104,20.623138028799502,4.475969832106601e-5,1,-174.60690755476344,355.2138151095269,360.63380257883784,6180.116650721684,43,45,0.2756051020686119,12.580134492986732,KAR,22,moist_mean,dtw_0_5ha,lm
0.5633263114008021,0.5531711093403557,9.636424782304655,55.47169894284075,2.907235984815088e-9,1,-164.77908807570122,335.55817615140245,340.9781636207134,3993.009351155658,43,45,0.5224136091309952,10.182390228518273,KAR,22,moist_mean,swi,lm
0.3536675278923402,0.3386365401689063,11.59179945988648,23.529227380111383,1.648160768122605e-5,1,-173.0927363023469,352.1854726046938,357.6054600740048,5777.902032883653,43,45,0.31159480212961543,12.178847696276835,KAR,23,moist_mean,twi_luke,lm
0.32960241552585123,0.3140117740264524,11.805627929811433,21.141042563165925,3.732259983526297e-5,1,-173.91526682134557,353.83053364269114,359.2505211120021,5993.032585137183,43,45,0.27718653821811184,12.476075432164366,KAR,23,moist_mean,dtw_0_5ha,lm
0.5496646607109501,0.539191745843763,9.67588918172516,52.48440073098559,5.702512370791176e-9,1,-164.9630018676149,335.9260037352298,341.3459912045408,4025.7817526521185,43,45,0.5061738418553309,10.276594709436285,KAR,23,moist_mean,swi,lm
0.3376492344608341,0.32149433774036673,11.773005611314671,20.900736185645133,4.394963990336634e-5,1,-166.02015165556386,338.04030331112773,343.3239036582084,5682.750106085917,41,43,0.29445420277628687,12.375726206266727,KAR,24,moist_mean,twi_luke,lm
0.3430163071367449,0.32699231462788503,11.725209864307129,21.406419589068495,3.693902533230054e-5,1,-165.84522603555158,337.69045207110315,342.9740524181838,5636.702400843853,41,43,0.28378392446182904,12.484306902822425,KAR,24,moist_mean,dtw_0_5ha,lm
0.5250439558861671,0.5134596621272931,9.969423359945543,45.323777764524074,3.9398354498088493e-8,1,-158.86983190020496,323.7396638004099,329.0232641474906,4074.9654873229424,41,43,0.4760426894822439,10.630864634206477,KAR,24,moist_mean,swi,lm
