fit_area,week,resp,pred_area,model,loocv_R2,loocv_rmse
TII,29,moist_mean,KAR,gam,0.12535263048887588,25.743333959685707
TII,29,moist_mean,TII,gam,0.3386467253293452,12.546428014745098
TII,30,moist_mean,KIL,lm,0.10502189969935255,24.635366819946597
TII,30,moist_mean,VAR,lm,0.24980696503918887,23.81551373998284
TII,30,moist_mean,PIS,lm,0.34391489719677537,25.8476633871102
TII,30,moist_mean,HYY,lm,0.19850216864357048,25.62430750065515
TII,30,moist_mean,KAR,lm,0.1897948248784564,21.83829283305159
TII,30,moist_mean,TII,lm,0.2809582134052749,12.677493395648298
TII,30,moist_mean,KIL,gam,0.006722887520323534,39.85831693019962
TII,30,moist_mean,VAR,gam,0.2613167353150114,26.13430075777268
TII,30,moist_mean,PIS,gam,6.975845478351193e-4,39.64811232090917
TII,30,moist_mean,HYY,gam,0.15272109723226696,26.92224980376149
TII,30,moist_mean,KAR,gam,0.07984451850047307,27.710987486267552
TII,30,moist_mean,TII,gam,0.3128867713128072,12.435391907135015
TII,31,moist_mean,KIL,lm,0.18421610948405243,20.668618664889554
TII,31,moist_mean,VAR,lm,0.3600656455948742,21.604596139373285
TII,31,moist_mean,PIS,lm,0.3959769418545434,19.754947252146188
TII,31,moist_mean,HYY,lm,0.1909761447065481,24.325499509904283
TII,31,moist_mean,KAR,lm,0.19147776241185624,21.39279175001609
TII,31,moist_mean,TII,lm,0.2687707393073462,12.890807575266413
TII,31,moist_mean,KIL,gam,0.0035195496893083537,46.21653905466101
TII,31,moist_mean,VAR,gam,0.1754743895286983,30.131393908685894
TII,31,moist_mean,PIS,gam,0.01814702548500206,48.48495664847722
TII,31,moist_mean,HYY,gam,0.12919545833120138,26.070158216052857
TII,31,moist_mean,KAR,gam,0.060767409664308006,30.80602939386938
TII,31,moist_mean,TII,gam,0.30464134970803347,12.623565282129466
TII,32,moist_mean,KIL,lm,0.14619022745121235,24.26153912373162
TII,32,moist_mean,VAR,lm,0.323604846938001,25.796730932336143
TII,32,moist_mean,PIS,lm,0.3477587941130258,24.8933977068415
TII,32,moist_mean,HYY,lm,0.2008880897411032,27.25413183807877
TII,32,moist_mean,KAR,lm,0.18668232443927496,23.896362146298834
TII,32,moist_mean,TII,lm,0.27745861151273665,13.15816899689673
TII,32,moist_mean,KIL,gam,0.0019752558256594596,49.90464543945702
TII,32,moist_mean,VAR,gam,0.18240628947913737,32.8148543371498
TII,32,moist_mean,PIS,gam,0.0096853654001422,51.47162760446023
TII,32,moist_mean,HYY,gam,0.1273457822717608,29.033148612867816
TII,32,moist_mean,KAR,gam,0.059987738386237,34.13859340065122
TII,32,moist_mean,TII,gam,0.30800998776068544,12.960448120021002
TII,33,moist_mean,KIL,lm,0.11751370460415245,28.836978675778223
TII,33,moist_mean,VAR,lm,0.22538411631498764,29.518448824211703
TII,33,moist_mean,PIS,lm,0.3145416515091386,32.07724182397589
TII,33,moist_mean,HYY,lm,0.20154174453079488,30.342301214388176
TII,33,moist_mean,KAR,lm,0.14848840330152432,26.99075902743603
TII,33,moist_mean,TII,lm,0.28431028363138294,13.438417819929462
TII,33,moist_mean,KIL,gam,0.013179341854011253,45.979487444643546
TII,33,moist_mean,VAR,gam,0.19674687976929595,33.06952438885929
TII,33,moist_mean,PIS,gam,9.447961996820924e-5,53.3567162849538
TII,33,moist_mean,HYY,gam,0.12708255498999238,32.05178333453917
TII,33,moist_mean,KAR,gam,0.06922970483629944,35.28606173784967
TII,33,moist_mean,TII,gam,0.3135091319585585,13.243921178700552
TII,34,moist_mean,KIL,lm,0.09489879982483661,30.25892795945893
TII,34,moist_mean,VAR,lm,0.17705124194503888,31.76950192265382
TII,34,moist_mean,PIS,lm,0.30087218669483506,34.812860020894426
TII,34,moist_mean,HYY,lm,0.20151184858893,30.05148867343246
TII,34,moist_mean,KAR,lm,0.10023651803980692,25.674125241175293
TII,34,moist_mean,TII,lm,0.2736322821727174,13.219254929700552
TII,34,moist_mean,KIL,gam,0.03572640248301845,41.59636824640782
TII,34,moist_mean,VAR,gam,0.19574097137849966,32.04846574569207
TII,34,moist_mean,PIS,gam,0.03146773828809181,46.4397126509074
TII,34,moist_mean,HYY,gam,0.1378375953895371,31.428334241375516
TII,34,moist_mean,KAR,gam,0.09162440859918414,30.192216400797324
TII,34,moist_mean,TII,gam,0.3254213968305206,12.712767972024528
TII,35,moist_mean,KIL,lm,0.12174178391481351,33.113877874955584
TII,35,moist_mean,VAR,lm,0.14330310304435948,36.549371749996354
TII,35,moist_mean,PIS,lm,0.26136081442837455,40.347806333877216
TII,35,moist_mean,HYY,lm,0.1931574455735112,30.546821225317153
TII,35,moist_mean,KAR,lm,0.04549516974628553,27.281180839128808
TII,35,moist_mean,TII,lm,0.28058892386939993,12.82686939613697
TII,35,moist_mean,KIL,gam,0.054919733661840255,43.46114495444158
TII,35,moist_mean,VAR,gam,0.1516887142696301,33.96075722172687
TII,35,moist_mean,PIS,gam,0.015399204208577863,49.572155432125385
TII,35,moist_mean,HYY,gam,0.1349205560173709,31.16121292430381
TII,35,moist_mean,KAR,gam,0.03790886127761622,31.38830096053289
TII,35,moist_mean,TII,gam,0.28566596423473395,12.942586117820385
TII,36,moist_mean,KIL,lm,0.10729236223013296,31.555522241194275
TII,36,moist_mean,VAR,lm,0.14909783688341402,35.85149516729359
TII,36,moist_mean,PIS,lm,0.26725481835536546,37.90259565207965
TII,36,moist_mean,HYY,lm,0.2265158661366738,30.380855091598427
TII,36,moist_mean,KAR,lm,0.03634081726561585,26.009730534028762
TII,36,moist_mean,TII,lm,0.28492008777416034,12.891711495198889
TII,36,moist_mean,KIL,gam,0.032067257236200936,45.02054366181238
TII,36,moist_mean,VAR,gam,0.15308871675461494,35.25318408436856
TII,36,moist_mean,PIS,gam,0.002546486528069036,54.0078139328031
TII,36,moist_mean,HYY,gam,0.13791259542613188,31.62969735303049
TII,36,moist_mean,KAR,gam,0.0236151807725743,30.37280869894484
TII,36,moist_mean,TII,gam,0.3082635571310596,12.782406432709143
TII,37,moist_mean,KIL,lm,0.12032895739292128,26.433448730359217
TII,37,moist_mean,VAR,lm,0.1909739949267074,30.57376867227444
TII,37,moist_mean,PIS,lm,0.2766014226401114,30.271115624600025
TII,37,moist_mean,HYY,lm,0.21648950178739515,27.862651766611048
TII,37,moist_mean,KAR,lm,0.03711245443341878,22.255895285489217
TII,37,moist_mean,TII,lm,0.2835390121969827,11.408340342085149
TII,37,moist_mean,KIL,gam,0.030791417768409043,37.82275583220949
TII,37,moist_mean,VAR,gam,0.16979760168770996,32.00667170871205
TII,37,moist_mean,PIS,gam,0.001854051699387958,42.103531414207865
TII,37,moist_mean,HYY,gam,0.14345752666799122,28.805695915730357
TII,37,moist_mean,KAR,gam,0.022334869018854422,25.468928155504344
TII,37,moist_mean,TII,gam,0.2696924638057285,11.73270952971718
TII,38,moist_mean,KIL,lm,0.16734897541402965,18.127187310820716
TII,38,moist_mean,VAR,lm,0.3179226189898588,20.945180662333428
TII,38,moist_mean,PIS,lm,0.40600252103690476,16.019610156915395
TII,38,moist_mean,HYY,lm,0.22831338953398475,25.506161768343745
TII,38,moist_mean,KAR,lm,0.06201720763907019,20.37163149953368
TII,38,moist_mean,TII,lm,0.2674406997394392,12.453620993333407
TII,38,moist_mean,KIL,gam,0.006858342697729393,48.38376726805031
TII,38,moist_mean,VAR,gam,0.11515985550902685,33.10857093868233
TII,38,moist_mean,PIS,gam,0.08666359043658853,59.79319087048543
TII,38,moist_mean,HYY,gam,0.10820387200259404,27.63071165512436
TII,38,moist_mean,KAR,gam,0.01333327651047836,34.427260365393956
TII,38,moist_mean,TII,gam,0.2934383238477838,12.367272923673566
TII,39,moist_mean,KIL,lm,0.13241098898010575,22.127042665726922
TII,39,moist_mean,VAR,lm,0.2382709811802877,24.463821033995863
TII,39,moist_mean,PIS,lm,0.36746082905248056,21.270982035240014
TII,39,moist_mean,HYY,lm,0.2376973972070581,28.78391887807523
TII,39,moist_mean,KAR,lm,0.08885152839618801,23.13887408034648
TII,39,moist_mean,TII,lm,0.2761381748708611,12.917554190861317
TII,39,moist_mean,KIL,gam,0.004207227504456368,52.63032218424989
TII,39,moist_mean,VAR,gam,0.12309230509846637,34.53956489992142
TII,39,moist_mean,PIS,gam,0.07219799822917289,64.19780915446997
TII,39,moist_mean,HYY,gam,0.12092574178338114,30.817953845473866
TII,39,moist_mean,KAR,gam,0.021599830037208875,39.21350525821731
TII,39,moist_mean,TII,gam,0.3040075405259895,12.77197480098113
TII,40,moist_mean,KIL,lm,0.11615422369968048,25.91890284280669
TII,40,moist_mean,VAR,lm,0.196345296429802,28.82316301030673
TII,40,moist_mean,PIS,lm,0.33756944990056426,26.960536669829693
TII,40,moist_mean,HYY,lm,0.20216865673281859,30.632252969559634
TII,40,moist_mean,KAR,lm,0.06908892480319825,26.159537947643816
TII,40,moist_mean,TII,lm,0.2699428776747998,13.246399078330342
TII,40,moist_mean,KIL,gam,0.008398124535081318,51.54650528112594
TII,40,moist_mean,VAR,gam,0.1268547204011441,36.180820427975384
TII,40,moist_mean,PIS,gam,0.029874265696042658,60.81926864332154
TII,40,moist_mean,HYY,gam,0.09589479833605592,32.79342146740784
TII,40,moist_mean,KAR,gam,0.02733890904572353,38.76462324033786
TII,40,moist_mean,TII,gam,0.29126647232560504,13.172475562341727
TII,41,moist_mean,KIL,lm,0.1223182383316512,21.30804971199072
TII,41,moist_mean,VAR,lm,0.20078672580987322,23.757453255583663
TII,41,moist_mean,PIS,lm,0.3519881590092081,20.224088960160792
TII,41,moist_mean,HYY,lm,0.16911915494003504,25.76809449822326
TII,41,moist_mean,KAR,lm,0.0713780917552365,21.152088653751854
TII,41,moist_mean,TII,lm,0.23801470315680015,12.620919656894854
TII,41,moist_mean,KIL,gam,0.004100367587090686,52.00550612756319
TII,41,moist_mean,VAR,gam,0.09451205238441848,34.733540283431246
TII,41,moist_mean,PIS,gam,0.06772292844147376,62.41830536235734
TII,41,moist_mean,HYY,gam,0.03303981194473055,28.776404535968016
TII,41,moist_mean,KAR,gam,0.0247811824360533,35.89467371146953
TII,41,moist_mean,TII,gam,0.2704095102558978,12.439904361360622
TII,42,moist_mean,KIL,lm,NA,NA
TII,42,moist_mean,VAR,lm,0.21879937067286628,23.91607698628882
TII,42,moist_mean,PIS,lm,0.3855707376613388,19.905538650934254
TII,42,moist_mean,HYY,lm,0.19943747235880174,23.70487804711489
TII,42,moist_mean,KAR,lm,0.0971376195439466,19.943113716529645
TII,42,moist_mean,TII,lm,0.24078352873259032,12.27292068987771
TII,42,moist_mean,KIL,gam,NA,NA
TII,42,moist_mean,VAR,gam,0.08474032337892753,35.09825312447642
TII,42,moist_mean,PIS,gam,0.0733134672248728,62.2777461383774
TII,42,moist_mean,HYY,gam,0.05158308063947772,26.685006560329064
TII,42,moist_mean,KAR,gam,0.018424815806635558,35.495734713080175
TII,42,moist_mean,TII,gam,0.27156377689882383,12.12251791903566
TII,43,moist_mean,KIL,lm,NA,NA
TII,43,moist_mean,VAR,lm,0.344119727663457,20.681768731235163
TII,43,moist_mean,PIS,lm,0.48050771427582645,15.577031018157504
TII,43,moist_mean,HYY,lm,0.2366308388602539,20.3994398751226
TII,43,moist_mean,KAR,lm,0.1657211692013072,16.77778598146204
TII,43,moist_mean,TII,lm,0.17685035970839613,12.798091795731738
TII,43,moist_mean,KIL,gam,NA,NA
TII,43,moist_mean,VAR,gam,0.16060762178334853,27.14987576186646
TII,43,moist_mean,PIS,gam,0.13448618067372442,74.47480588319847
TII,43,moist_mean,HYY,gam,0.05121563519998429,24.679401495319198
TII,43,moist_mean,KAR,gam,0.00713669584336453,39.490905309955785
TII,43,moist_mean,TII,gam,0.20865184636074316,12.79578132629238
TII,44,moist_mean,KIL,lm,NA,NA
TII,44,moist_mean,VAR,lm,0.32202226844928034,20.54378347474822
TII,44,moist_mean,PIS,lm,0.41854217409955075,19.9106190746571
TII,44,moist_mean,HYY,lm,0.3093209665564848,20.29622480308321
TII,44,moist_mean,KAR,lm,0.17554885368081066,19.859247101638168
TII,44,moist_mean,TII,lm,0.1941692227533348,13.613628463182772
TII,44,moist_mean,KIL,gam,NA,NA
TII,44,moist_mean,VAR,gam,0.041718750867381825,41.59553515587802
TII,44,moist_mean,PIS,gam,0.09813448539041511,86.07415876118783
TII,44,moist_mean,HYY,gam,0.07015981234409173,26.75732555030575
TII,44,moist_mean,KAR,gam,0.008680439891748512,48.58208952155516
TII,44,moist_mean,TII,gam,0.20869235638901293,14.223609946152369
TII,20,moist_mean,KIL,lm,NA,NA
TII,20,moist_mean,VAR,lm,NA,NA
TII,20,moist_mean,PIS,lm,0.20216069655645227,31.106194751450975
TII,20,moist_mean,HYY,lm,0.2721967832916386,21.365611716313687
TII,20,moist_mean,KAR,lm,0.10087037789233999,24.254036749906675
TII,20,moist_mean,TII,lm,0.3475680745657859,11.90084738075367
TII,20,moist_mean,KIL,gam,NA,NA
TII,20,moist_mean,VAR,gam,NA,NA
TII,20,moist_mean,PIS,gam,0.11904025162051955,33.332467731962
TII,20,moist_mean,HYY,gam,0.27238727674329294,22.133832917036383
TII,20,moist_mean,KAR,gam,0.17619767676204764,25.33363530438267
TII,20,moist_mean,TII,gam,0.44132526937658684,10.83327659921506
TII,19,moist_mean,KIL,lm,NA,NA
TII,19,moist_mean,VAR,lm,NA,NA
TII,19,moist_mean,PIS,lm,0.3912538721943769,13.543587031732459
TII,19,moist_mean,HYY,lm,0.4280917461698496,17.463406440946347
TII,19,moist_mean,KAR,lm,0.1980824482428428,18.979218630507173
TII,19,moist_mean,TII,lm,0.26758839267808227,12.777268445851917
TII,19,moist_mean,KIL,gam,NA,NA
TII,19,moist_mean,VAR,gam,NA,NA
TII,19,moist_mean,PIS,gam,0.291585284195889,24.34004298026242
TII,19,moist_mean,HYY,gam,0.38526024907527523,19.215281033998075
TII,19,moist_mean,KAR,gam,0.2930072049755704,22.500755399954777
TII,19,moist_mean,TII,gam,0.29991966583322327,12.632010565036671
PIS,19,moist_mean,KIL,lm,NA,NA
PIS,19,moist_mean,VAR,lm,NA,NA
PIS,19,moist_mean,TII,lm,0.4003236239168002,11.212157039291094
PIS,19,moist_mean,HYY,lm,0.3395678281425839,17.151306155981388
PIS,19,moist_mean,KAR,lm,0.47528298988101736,12.370420785573852
PIS,19,moist_mean,PIS,lm,0.32713403666828067,11.580769008982738
PIS,19,moist_mean,KIL,gam,NA,NA
PIS,19,moist_mean,VAR,gam,NA,NA
PIS,19,moist_mean,TII,gam,0.1638371847765177,15.823115751720533
PIS,19,moist_mean,HYY,gam,0.2074432055082295,20.155368520586112
PIS,19,moist_mean,KAR,gam,0.42819517079524333,14.463314408819565
PIS,19,moist_mean,PIS,gam,0.27993232367369036,12.496540765856338
PIS,20,moist_mean,KIL,lm,NA,NA
PIS,20,moist_mean,VAR,lm,NA,NA
PIS,20,moist_mean,TII,lm,0.5210469423504409,11.252581505474009
PIS,20,moist_mean,HYY,lm,0.3175284684662665,15.384170375889155
PIS,20,moist_mean,KAR,lm,0.4457578587876455,9.900346638578908
PIS,20,moist_mean,PIS,lm,0.2574333274041414,12.760784502578298
PIS,20,moist_mean,KIL,gam,NA,NA
PIS,20,moist_mean,VAR,gam,NA,NA
PIS,20,moist_mean,TII,gam,0.5448735720034591,10.436505981559044
PIS,20,moist_mean,HYY,gam,0.36875983167298104,14.632605193790505
PIS,20,moist_mean,KAR,gam,0.459924475156691,10.145696497862005
PIS,20,moist_mean,PIS,gam,0.25900250616948606,12.997902472852676
PIS,21,moist_mean,KIL,lm,NA,NA
PIS,21,moist_mean,VAR,lm,NA,NA
PIS,21,moist_mean,TII,lm,0.47200340194749757,12.237131823631273
PIS,21,moist_mean,HYY,lm,0.2390844135484326,16.268215181849456
PIS,21,moist_mean,KAR,lm,0.3676923765680316,11.182806129445154
PIS,21,moist_mean,PIS,lm,0.2720094437940625,12.192783313868965
PIS,21,moist_mean,KIL,gam,NA,NA
PIS,21,moist_mean,VAR,gam,NA,NA
PIS,21,moist_mean,TII,gam,0.5330890421885321,11.350677132432917
PIS,21,moist_mean,HYY,gam,0.34942701214874655,14.564234564717934
PIS,21,moist_mean,KAR,gam,0.37545701892557426,11.608207263370566
PIS,21,moist_mean,PIS,gam,0.24334769047530969,12.891645831489578
PIS,22,moist_mean,KIL,lm,NA,NA
PIS,22,moist_mean,VAR,lm,NA,NA
PIS,22,moist_mean,TII,lm,0.46407269727566186,12.522173418038934
PIS,22,moist_mean,HYY,lm,0.2832504322631613,15.869531477264943
PIS,22,moist_mean,KAR,lm,0.42140486247758124,11.359501830501275
PIS,22,moist_mean,PIS,lm,0.35206812697728646,11.95919580809445
PIS,22,moist_mean,KIL,gam,NA,NA
PIS,22,moist_mean,VAR,gam,NA,NA
PIS,22,moist_mean,TII,gam,0.48291659410092963,11.797314893405543
PIS,22,moist_mean,HYY,gam,0.3714850621090221,15.20993134464501
PIS,22,moist_mean,KAR,gam,0.38894380958246333,11.663173089770451
PIS,22,moist_mean,PIS,gam,0.3348780283785195,12.612281318515748
PIS,23,moist_mean,KIL,lm,NA,NA
PIS,23,moist_mean,VAR,lm,0.5241671195446291,13.539520278324611
PIS,23,moist_mean,TII,lm,0.45265510358107985,12.187427424762285
PIS,23,moist_mean,HYY,lm,0.2800723167443891,15.16640521595627
PIS,23,moist_mean,KAR,lm,0.40699696882891434,11.637781821513595
PIS,23,moist_mean,PIS,lm,0.3962544258510519,11.751673857407855
PIS,23,moist_mean,KIL,gam,NA,NA
PIS,23,moist_mean,VAR,gam,0.4451999925725827,13.55173018283836
PIS,23,moist_mean,TII,gam,0.4720324341245944,11.594192092658403
PIS,23,moist_mean,HYY,gam,0.3524543377429213,14.53276661026036
PIS,23,moist_mean,KAR,gam,0.3830855916042162,11.886030008731652
PIS,23,moist_mean,PIS,gam,0.37131104365266565,12.431791502410075
PIS,24,moist_mean,KIL,lm,0.28472212391627505,15.82935074991692
PIS,24,moist_mean,VAR,lm,0.4407354712678699,13.640778717029262
PIS,24,moist_mean,TII,lm,0.4402799127742477,11.858418356834626
PIS,24,moist_mean,HYY,lm,0.2891243164910994,15.504580689194755
PIS,24,moist_mean,KAR,lm,0.3816804596907456,12.263964499743327
PIS,24,moist_mean,PIS,lm,0.40704782737690154,11.779588588844323
PIS,24,moist_mean,KIL,gam,0.3013723743356936,15.493473190490551
PIS,24,moist_mean,VAR,gam,0.30545362321198216,14.393198902542547
PIS,24,moist_mean,TII,gam,0.45793086380001513,11.385988164665063
PIS,24,moist_mean,HYY,gam,0.3548644305202592,14.98120079146469
PIS,24,moist_mean,KAR,gam,0.35940673305967347,12.612982005538356
PIS,24,moist_mean,PIS,gam,0.38827048889452986,12.416407852731863
PIS,25,moist_mean,KIL,lm,0.2747368027618089,15.82642583713978
PIS,25,moist_mean,VAR,lm,0.4355379166603617,14.284329091366601
PIS,25,moist_mean,TII,lm,0.43954570188523673,11.213690318076697
PIS,25,moist_mean,HYY,lm,0.31274515455093793,14.127596591640389
PIS,25,moist_mean,KAR,lm,0.3837119670924259,12.237780864127258
PIS,25,moist_mean,PIS,lm,0.4173919237160185,11.567464419192444
PIS,25,moist_mean,KIL,gam,0.24989135388996667,16.017417086085604
PIS,25,moist_mean,VAR,gam,0.29204989404091913,15.494277200678978
PIS,25,moist_mean,TII,gam,0.45873187144740574,10.865675780775188
PIS,25,moist_mean,HYY,gam,0.3571452296552229,13.57372060254716
PIS,25,moist_mean,KAR,gam,0.35396007530435974,12.74073536379391
PIS,25,moist_mean,PIS,gam,0.40525867222364886,12.070201258630716
PIS,26,moist_mean,KIL,lm,0.2916914443523122,15.983598247350987
PIS,26,moist_mean,VAR,lm,0.3580420384959376,16.378024864878153
PIS,26,moist_mean,TII,lm,0.4086105299661841,11.707787585088564
PIS,26,moist_mean,HYY,lm,0.3235595471910672,14.636646484692482
PIS,26,moist_mean,KAR,lm,0.36638698909315465,11.6443134154461
PIS,26,moist_mean,PIS,lm,0.4081650606347191,11.420218149865068
PIS,26,moist_mean,KIL,gam,0.26036873982743086,16.11319589972944
PIS,26,moist_mean,VAR,gam,0.22739387686801996,17.42097255071747
PIS,26,moist_mean,TII,gam,0.42139754455822503,11.135997152895138
PIS,26,moist_mean,HYY,gam,0.37998909706004336,13.941593054049799
PIS,26,moist_mean,KAR,gam,0.324536398675967,12.302595566365172
PIS,26,moist_mean,PIS,gam,0.3688844517485911,12.333532053205301
PIS,27,moist_mean,KIL,lm,0.1484857345674891,12.65235761000437
PIS,27,moist_mean,VAR,lm,0.3575416109889778,12.672117667264454
PIS,27,moist_mean,TII,lm,0.4437433444331804,12.918304288080655
PIS,27,moist_mean,HYY,lm,0.22778696964665082,11.137426076387849
PIS,27,moist_mean,KAR,lm,0.2922217187904622,10.391255517403433
PIS,27,moist_mean,PIS,lm,0.2592231814204969,11.97613578583374
PIS,27,moist_mean,KIL,gam,0.1333402762072073,13.001696389529991
PIS,27,moist_mean,VAR,gam,0.17761666109199395,13.770021860153898
PIS,27,moist_mean,TII,gam,0.456017691860561,12.043476428765784
PIS,27,moist_mean,HYY,gam,0.2337982304603816,11.296852766309204
PIS,27,moist_mean,KAR,gam,0.22964363507013355,11.401531453430454
PIS,27,moist_mean,PIS,gam,0.24326745162419885,12.650771541455878
PIS,28,moist_mean,KIL,lm,0.16772662195973886,12.342946924777154
PIS,28,moist_mean,VAR,lm,0.34527991562121263,12.589394422780483
PIS,28,moist_mean,TII,lm,0.4942726766811444,13.10994124526108
PIS,28,moist_mean,HYY,lm,0.250555575185325,12.414229691722104
PIS,28,moist_mean,KAR,lm,0.3043844863411279,10.655812049583977
PIS,28,moist_mean,PIS,lm,0.27390165303084796,11.741196115912574
PIS,28,moist_mean,KIL,gam,0.14404691344933265,12.943574673292957
PIS,28,moist_mean,VAR,gam,0.17274713128916697,13.696211873640262
PIS,28,moist_mean,TII,gam,0.5103604875316728,12.016113583004152
PIS,28,moist_mean,HYY,gam,0.2854497763550935,12.170690223475805
PIS,28,moist_mean,KAR,gam,0.2626359426756179,11.456372426436902
PIS,28,moist_mean,PIS,gam,0.255196628433017,12.495718835626725
PIS,29,moist_mean,KIL,lm,0.17731117517699874,12.677575221034768
PIS,29,moist_mean,VAR,lm,0.348977020766936,13.411963991409149
PIS,29,moist_mean,TII,lm,0.5107202244647769,12.51275585527652
PIS,29,moist_mean,HYY,lm,0.2685262401406982,14.13905003633942
PIS,29,moist_mean,KAR,lm,0.31428292904415417,10.981170164055673
PIS,29,moist_mean,PIS,lm,0.30951242137662827,11.536602346124965
PIS,29,moist_mean,KIL,gam,0.15104727270681828,13.288856735103755
PIS,29,moist_mean,VAR,gam,0.14273804389065015,15.332501523815413
PIS,29,moist_mean,TII,gam,0.5216082926184151,11.408970021842842
PIS,29,moist_mean,HYY,gam,0.30309355995680426,13.964989250920512
PIS,29,moist_mean,KAR,gam,0.2651908089237471,11.940441327913199
PIS,29,moist_mean,PIS,gam,0.30365703360066465,12.18472279126276
PIS,30,moist_mean,KIL,lm,0.16052709613560245,13.06279201071062
PIS,30,moist_mean,VAR,lm,0.35276426206555384,13.061481035470676
PIS,30,moist_mean,TII,lm,0.52407585248079,12.459887058283671
PIS,30,moist_mean,HYY,lm,0.24623127317645369,16.2276488163605
PIS,30,moist_mean,KAR,lm,0.3083318017031478,13.588514348278958
PIS,30,moist_mean,PIS,lm,0.24402616898869922,11.766975457460763
PIS,30,moist_mean,KIL,gam,0.1362527106010579,13.626675361053767
PIS,30,moist_mean,VAR,gam,0.11024847834203949,15.288291493343001
PIS,30,moist_mean,TII,gam,0.5196183277372246,11.275095399287498
PIS,30,moist_mean,HYY,gam,0.29499715809062804,15.949200700266399
PIS,30,moist_mean,KAR,gam,0.26152162825245806,14.270864637603333
PIS,30,moist_mean,PIS,gam,0.24552317840512353,12.37219197017297
PIS,31,moist_mean,KIL,lm,0.2284818397553295,12.285164826156198
PIS,31,moist_mean,VAR,lm,0.3402980589364253,14.021604205362179
PIS,31,moist_mean,TII,lm,0.5045498575956373,13.881090013510114
PIS,31,moist_mean,HYY,lm,0.24265812379322502,13.44209930559062
PIS,31,moist_mean,KAR,lm,0.28094988590739173,12.77374516035332
PIS,31,moist_mean,PIS,lm,0.26132425611494053,11.907623759694355
PIS,31,moist_mean,KIL,gam,0.1743622460823608,13.195042547418012
PIS,31,moist_mean,VAR,gam,0.0939483139465748,16.36675783324122
PIS,31,moist_mean,TII,gam,0.5207207108675852,12.454632519286031
PIS,31,moist_mean,HYY,gam,0.28759154673636783,13.19392577637676
PIS,31,moist_mean,KAR,gam,0.23599902526234168,13.589841383883039
PIS,31,moist_mean,PIS,gam,0.26026251631542885,12.476552971955591
PIS,32,moist_mean,KIL,lm,0.19268192584132823,12.486211648937319
PIS,32,moist_mean,VAR,lm,0.30496291483450755,14.954810380445767
PIS,32,moist_mean,TII,lm,0.4844578941435113,15.096235963273436
PIS,32,moist_mean,HYY,lm,0.25546447424552743,14.887399439537607
PIS,32,moist_mean,KAR,lm,0.2857770984448957,13.30194721173603
PIS,32,moist_mean,PIS,lm,0.23743892028285657,11.91587688587936
PIS,32,moist_mean,KIL,gam,0.1349330990212453,13.594160055571832
PIS,32,moist_mean,VAR,gam,0.054760361890017234,17.477049248751964
PIS,32,moist_mean,TII,gam,0.5224734707034444,13.428747786149014
PIS,32,moist_mean,HYY,gam,0.3006097766902199,14.590066719641165
PIS,32,moist_mean,KAR,gam,0.25170100575855003,13.903071205874667
PIS,32,moist_mean,PIS,gam,0.2393003065050965,12.505619887458554
PIS,33,moist_mean,KIL,lm,0.15365346186150317,14.781487287281024
PIS,33,moist_mean,VAR,lm,0.14791290421162534,16.307990358020138
PIS,33,moist_mean,TII,lm,0.3895507078204375,18.444798500495768
PIS,33,moist_mean,HYY,lm,0.31517807850880347,14.566358232415633
PIS,33,moist_mean,KAR,lm,0.2198250840329865,12.670490862724947
PIS,33,moist_mean,PIS,lm,0.28220932093712126,11.74596457462742
PIS,33,moist_mean,KIL,gam,0.11172436483173188,15.53832203456565
PIS,33,moist_mean,VAR,gam,0.01064053083481601,17.919471536227913
PIS,33,moist_mean,TII,gam,0.4487854596377427,16.846371414111374
PIS,33,moist_mean,HYY,gam,0.35917506611856376,14.269114798305173
PIS,33,moist_mean,KAR,gam,0.20370916169253978,13.38734345235978
PIS,33,moist_mean,PIS,gam,0.27441045948759724,12.268303749554333
PIS,34,moist_mean,KIL,lm,0.09423856008596203,16.10881533403744
PIS,34,moist_mean,VAR,lm,0.07883147753316794,17.34119023587323
PIS,34,moist_mean,TII,lm,0.3446163090341392,19.062804613366193
PIS,34,moist_mean,HYY,lm,0.31275772738609575,14.351415230853265
PIS,34,moist_mean,KAR,lm,0.15334239299668523,11.89400874498707
PIS,34,moist_mean,PIS,lm,0.273007802878946,11.613522669104828
PIS,34,moist_mean,KIL,gam,0.07324296072396602,16.697014448271364
PIS,34,moist_mean,VAR,gam,3.199289913776057e-4,18.817536319411225
PIS,34,moist_mean,TII,gam,0.40698863281944697,17.509601573816894
PIS,34,moist_mean,HYY,gam,0.35524808779921885,14.02090386764243
PIS,34,moist_mean,KAR,gam,0.15181587120364506,12.746655555337236
PIS,34,moist_mean,PIS,gam,0.2630179445859333,12.049111735209413
PIS,35,moist_mean,KIL,lm,0.07206815827836668,14.514710854862958
PIS,35,moist_mean,VAR,lm,0.03370919099130229,16.76464127427489
PIS,35,moist_mean,TII,lm,0.27470977496746707,17.424278973956614
PIS,35,moist_mean,HYY,lm,0.2793760459521302,16.190113029417184
PIS,35,moist_mean,KAR,lm,0.11247402609952435,11.572433351305882
PIS,35,moist_mean,PIS,lm,0.2421001284269998,11.669249773191096
PIS,35,moist_mean,KIL,gam,0.05932673897178868,15.17489624455884
