term,estimate,std.error,statistic,p.value,area,week,resp,model,edf,ref.df
s(wet_effect),NA,NA,0.4123042718746607,0.5247573227303866,HYY,42,moist_mean,gam,1.0000465318427858,1.0000930592045727
(Intercept),25.63835192687626,5.423538726534461,4.727236813381931,3.10085336503476e-5,HYY,43,moist_mean,lm,NA,NA
pisr_summer_10m,-2.7652267650684412,2.6816857928635245,-1.0311524088419437,0.30898796068171663,HYY,43,moist_mean,lm,NA,NA
twi_luke,-0.721698683163576,1.6867639061755335,-0.4278599278306304,0.6711682752451786,HYY,43,moist_mean,lm,NA,NA
dtw_0_5ha,-9.431014849266633,9.479690481915577,-0.9948652719472432,0.3260949483294112,HYY,43,moist_mean,lm,NA,NA
tpi20,3.7952454943911307,3.223082266339731,1.177520516316567,0.24631031984248888,HYY,43,moist_mean,lm,NA,NA
tpi500,10.435709533281047,6.814796174739006,1.5313311309242077,0.13397112103887815,HYY,43,moist_mean,lm,NA,NA
wet_effect,2.986250377575174,3.71243910994081,0.8043903991795802,0.42617556733783635,HYY,43,moist_mean,lm,NA,NA
soil_typesilt,-2.20205655553387,5.877945530479593,-0.37463030987873064,0.7100180764149668,HYY,43,moist_mean,lm,NA,NA
soil_typepeat,11.447003719066238,6.008459288359161,1.905147920573209,0.06434905693158566,HYY,43,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,1.3422943413921427,0.25405637540192444,HYY,43,moist_mean,gam,1.0000114093476742,1.0000228105601117
s(twi_luke),NA,NA,0.00257179713001577,0.9601797432904361,HYY,43,moist_mean,gam,1.000042484440513,1.0000846319633478
s(dtw_0_5ha),NA,NA,1.289459384339012,0.2634247141206989,HYY,43,moist_mean,gam,1.0000343716229778,1.0000683287024035
s(tpi20),NA,NA,1.4165508709014651,0.24155035875885617,HYY,43,moist_mean,gam,1.0000634512591744,1.0001268789651006
s(tpi500),NA,NA,2.862249254219097,0.08825006465792767,HYY,43,moist_mean,gam,1.7200702952975675,1.9216385819867108
s(wet_effect),NA,NA,1.2716771596737546,0.26668059581086023,HYY,43,moist_mean,gam,1.0000853640018592,1.0001707170468437
(Intercept),21.904550329015617,6.289090207136199,3.4829442109385926,0.001351156703859803,HYY,44,moist_mean,lm,NA,NA
pisr_summer_10m,-2.011033063593695,3.030668634501915,-0.6635608527767025,0.5113188437246862,HYY,44,moist_mean,lm,NA,NA
twi_luke,0.5700634448835111,1.8269012500534814,0.3120384557549692,0.7568627065562308,HYY,44,moist_mean,lm,NA,NA
dtw_0_5ha,2.911987694210999,10.597506359218057,0.27478046207333073,0.7851004478884974,HYY,44,moist_mean,lm,NA,NA
tpi20,4.6552020371099685,3.335387049973715,1.3957006990078271,0.1715966079889026,HYY,44,moist_mean,lm,NA,NA
tpi500,10.342377155766423,7.225561077799032,1.431359730325164,0.1611966038634917,HYY,44,moist_mean,lm,NA,NA
wet_effect,7.197458007304363,4.10493350142333,1.7533677475673457,0.08829409370586011,HYY,44,moist_mean,lm,NA,NA
soil_typesilt,4.919947418159303,7.118414841887206,0.691157726465819,0.49402546321235696,HYY,44,moist_mean,lm,NA,NA
soil_typepeat,19.089951101417377,6.60674081006331,2.889465721485515,0.00658261667099245,HYY,44,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,1.0818502629570297,0.4659417464382113,HYY,44,moist_mean,gam,1.4130872130084595,1.6554506943604967
s(twi_luke),NA,NA,0.7089508625939948,0.40568508880197374,HYY,44,moist_mean,gam,1.0000306635018659,1.000060919260571
s(dtw_0_5ha),NA,NA,0.03386130690804671,0.8551119396568192,HYY,44,moist_mean,gam,1.0000099687081885,1.0000196334844065
s(tpi20),NA,NA,2.1631751871656406,0.15053949109504167,HYY,44,moist_mean,gam,1.0000319248581861,1.0000634729619637
s(tpi500),NA,NA,2.757019436324515,0.09482801806819197,HYY,44,moist_mean,gam,1.6904722374095074,1.9041099003699224
s(wet_effect),NA,NA,4.578929152729002,0.03962464657537479,HYY,44,moist_mean,gam,1.000032012188231,1.0000640066136042
(Intercept),28.36480328094957,5.011281974874997,5.660189034095834,9.212756854885997e-6,HYY,17,moist_mean,lm,NA,NA
pisr_summer_10m,-3.8222840298476974,3.2338621177402307,-1.1819564009484258,0.24929943677004987,HYY,17,moist_mean,lm,NA,NA
twi_luke,2.292085658874739,2.530718419056027,0.9057055267846434,0.37448240504585917,HYY,17,moist_mean,lm,NA,NA
dtw_0_5ha,-3.0998893239393213,7.08502248280954,-0.43752709768537973,0.6658101711925726,HYY,17,moist_mean,lm,NA,NA
tpi20,0.17817810505838458,3.114654610602886,0.05720637673655111,0.9548748886670959,HYY,17,moist_mean,lm,NA,NA
tpi500,0.10528188622486452,5.5386432844940865,0.01900860568500779,0.9849981808746374,HYY,17,moist_mean,lm,NA,NA
wet_effect,6.376560018022482,3.0619460817402055,2.0825187145027946,0.04860597385317905,HYY,17,moist_mean,lm,NA,NA
soil_typesilt,5.290084424445954,4.860994072111962,1.0882721406297795,0.28774764272621145,HYY,17,moist_mean,lm,NA,NA
soil_typepeat,14.39945802044472,5.949657427962167,2.4202163225012296,0.023814910541692026,HYY,17,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,3.231641937426227,0.08596843461741654,HYY,17,moist_mean,gam,1.0000244590774217,1.0000488711097004
s(twi_luke),NA,NA,1.652445069064517,0.21198935594528018,HYY,17,moist_mean,gam,1.000008612705859,1.0000171818470671
s(dtw_0_5ha),NA,NA,1.1787845948946485,0.39920824702678054,HYY,17,moist_mean,gam,1.6039100276899565,1.8393281752088697
s(tpi20),NA,NA,1.981161000313361,0.1661700025223551,HYY,17,moist_mean,gam,1.7981924098068227,1.9555197041858419
s(tpi500),NA,NA,0.09606174723561822,0.7595347376922199,HYY,17,moist_mean,gam,1.000011306188187,1.0000224107917783
s(wet_effect),NA,NA,7.567854297681229,0.011598297666833068,HYY,17,moist_mean,gam,1.0009259083818165,1.001820473370443
(Intercept),34.32643865533144,3.8752856584142266,8.857782801327186,7.124839159190784e-10,KAR,10,moist_mean,lm,NA,NA
pisr_summer_10m,-0.775564041030451,1.812926060389488,-0.427796840685179,0.6718544420862546,KAR,10,moist_mean,lm,NA,NA
twi_luke,6.173399541307787,2.7259699789903387,2.2646616026176223,0.030919613163508265,KAR,10,moist_mean,lm,NA,NA
dtw_0_5ha,-7.997336488900087,3.5604632036084585,-2.246150579732139,0.03221206105054938,KAR,10,moist_mean,lm,NA,NA
tpi20,1.6370164403827894,1.2367872321683577,1.3236039294428539,0.1956331472780694,KAR,10,moist_mean,lm,NA,NA
tpi500,-0.4274065677849161,3.233970611176609,-0.13216154973944355,0.8957389466409376,KAR,10,moist_mean,lm,NA,NA
wet_effect,0.7425248935088853,2.819183832386293,0.26338292841314165,0.7940560989986829,KAR,10,moist_mean,lm,NA,NA
soil_typesilt,2.5245632213991893,4.138875560239073,0.6099635479867781,0.5464788641537734,KAR,10,moist_mean,lm,NA,NA
soil_typepeat,-3.3787205328432903,11.025061639720406,-0.3064581988975596,0.7613727047200844,KAR,10,moist_mean,lm,NA,NA
(Intercept),34.13180391238622,3.818692920791684,8.93808552307214,4.358095093851873e-10,KAR,10,moist_mean,lm,NA,NA
pisr_summer_10m,-0.7939112456139846,1.7930040175140396,-0.4427827477568762,0.6609972818382535,KAR,10,moist_mean,lm,NA,NA
twi_luke,6.1747605348672305,2.696429785430425,2.2899763858978317,0.028986875472936487,KAR,10,moist_mean,lm,NA,NA
dtw_0_5ha,-7.845483290828964,3.5122139616993415,-2.2337714548099523,0.03285040813093636,KAR,10,moist_mean,lm,NA,NA
tpi20,1.5869464007295946,1.2203598616990488,1.3003921634395323,0.20305164037933474,KAR,10,moist_mean,lm,NA,NA
tpi500,-0.2674415574161597,3.1871102358882664,-0.08391349455210237,0.933664765105031,KAR,10,moist_mean,lm,NA,NA
wet_effect,0.6820582217871731,2.786700695856161,0.24475474628523883,0.8082592330315088,KAR,10,moist_mean,lm,NA,NA
soil_typesilt,2.5074416990415864,4.093920260592332,0.6124793692681242,0.544687661829618,KAR,10,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,3.4399813013216547,0.07348937360821622,KAR,10,moist_mean,gam,1.0000097799478482,1.00001940151926
s(twi_luke),NA,NA,10.7024694344607,3.925099836274426e-4,KAR,10,moist_mean,gam,1.9303472558243275,1.9951191010312415
s(dtw_0_5ha),NA,NA,2.7977643475657685,0.10478889722283313,KAR,10,moist_mean,gam,1.0000311267532684,1.0000619995507152
s(tpi20),NA,NA,6.7190924629075734,0.014596070200602107,KAR,10,moist_mean,gam,1.0000116017831016,1.0000231225516807
s(tpi500),NA,NA,0.3158790597762306,0.7780131805935718,KAR,10,moist_mean,gam,1.3344077142194355,1.5569576536429957
s(wet_effect),NA,NA,0.7236752659103483,0.4016781470260645,KAR,10,moist_mean,gam,1.0000117858358502,1.0000235099089805
(Intercept),37.31588282878837,3.357918730750178,11.112801059497885,2.3947497912616186e-13,KAR,11,moist_mean,lm,NA,NA
pisr_summer_10m,-0.3593207197671153,1.6162316216321522,-0.22232006536554158,0.8252873909751347,KAR,11,moist_mean,lm,NA,NA
twi_luke,5.175113386498513,2.367825570834247,2.185597389538785,0.03525029913923296,KAR,11,moist_mean,lm,NA,NA
dtw_0_5ha,-9.166642929564162,3.1126707540354004,-2.944944600285826,0.0055563358936475075,KAR,11,moist_mean,lm,NA,NA
tpi20,1.9174923368912649,1.0244310229591664,1.8717632460528244,0.06916101927293115,KAR,11,moist_mean,lm,NA,NA
tpi500,-1.0140338217798734,2.8451461972733685,-0.3564083359764316,0.7235592306247687,KAR,11,moist_mean,lm,NA,NA
wet_effect,1.7878070540664792,2.385245819861416,0.7495273816978544,0.4582787499680987,KAR,11,moist_mean,lm,NA,NA
soil_typesilt,0.7674877272393202,3.540656984602661,0.2167642136973201,0.829582893650385,KAR,11,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,3.555918267410881,0.06742148417632049,KAR,11,moist_mean,gam,1.0000412688466431,1.000082533841007
s(twi_luke),NA,NA,10.83090169244315,2.6013204696490044e-4,KAR,11,moist_mean,gam,1.9350645893310126,1.9957095912478535
s(dtw_0_5ha),NA,NA,6.058376399229431,0.018759723598425482,KAR,11,moist_mean,gam,1.0001247019944477,1.0002484383512324
s(tpi20),NA,NA,9.705602242146886,0.0035963145041486566,KAR,11,moist_mean,gam,1.0000266244727842,1.0000531016787508
s(tpi500),NA,NA,0.24759254460109234,0.6218087257439469,KAR,11,moist_mean,gam,1.0000411216260476,1.0000822328700893
s(wet_effect),NA,NA,1.9434881794542147,0.1577942941064393,KAR,11,moist_mean,gam,1.0362042804931975,1.071025025193761
(Intercept),35.86826956183116,3.6098292004442545,9.936278857020971,7.36736917905334e-12,KAR,12,moist_mean,lm,NA,NA
pisr_summer_10m,-0.6890306611193786,1.7374653912597442,-0.39657230848195424,0.6940239758216893,KAR,12,moist_mean,lm,NA,NA
twi_luke,5.275546007989078,2.5920638054373137,2.035268575149533,0.04923687661860061,KAR,12,moist_mean,lm,NA,NA
dtw_0_5ha,-9.805858444622066,3.3479086604613855,-2.928950410275139,0.005868104999513718,KAR,12,moist_mean,lm,NA,NA
tpi20,1.9483980949132447,1.1012566714285967,1.7692497539067802,0.08532378975124935,KAR,12,moist_mean,lm,NA,NA
tpi500,-0.8204832450346062,3.108567054890298,-0.2639425917301183,0.7933292587342737,KAR,12,moist_mean,lm,NA,NA
wet_effect,1.8418228429137071,2.6673470116449494,0.6905073973775379,0.49430338038690347,KAR,12,moist_mean,lm,NA,NA
soil_typesilt,0.5882315895387046,3.815859183949045,0.1541544279236064,0.8783489398177928,KAR,12,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,4.486437682597443,0.04133689915253125,KAR,12,moist_mean,gam,1.0000607860850907,1.0001215017117138
s(twi_luke),NA,NA,10.721453635682423,3.081223605757022e-4,KAR,12,moist_mean,gam,1.940277003863546,1.9951757906704959
s(dtw_0_5ha),NA,NA,4.968329297894593,0.024677109723964696,KAR,12,moist_mean,gam,1.1601843843690827,1.2936557076740172
s(tpi20),NA,NA,9.796776165585278,0.0035165529076656155,KAR,12,moist_mean,gam,1.0000606483638381,1.0001204452045172
s(tpi500),NA,NA,0.3680251811732305,0.5480030021945055,KAR,12,moist_mean,gam,1.000058337615693,1.0001166310696368
s(wet_effect),NA,NA,0.727605584284076,0.33263695913836894,KAR,12,moist_mean,gam,1.334209683513281,1.5559861273597626
(Intercept),32.469371882098415,3.5910254177697025,9.041810654257175,5.194227599853399e-11,KAR,15,moist_mean,lm,NA,NA
pisr_summer_10m,-0.08452876480048693,1.7159503672509608,-0.04926061173663565,0.9609696218815327,KAR,15,moist_mean,lm,NA,NA
twi_luke,4.880782295893128,2.1946618238367104,2.223933657059081,0.032171628891296745,KAR,15,moist_mean,lm,NA,NA
dtw_0_5ha,-7.129470024024805,3.0239456298521916,-2.357671366060007,0.023640978974472076,KAR,15,moist_mean,lm,NA,NA
tpi20,1.6554637863560255,1.1220306692970494,1.475417590317002,0.14833874072446013,KAR,15,moist_mean,lm,NA,NA
tpi500,0.8332790799698319,3.1174826030545724,0.26729229512086716,0.7906895066250584,KAR,15,moist_mean,lm,NA,NA
wet_effect,2.249748396772296,2.636152890239658,0.8534210610856364,0.3987735793227605,KAR,15,moist_mean,lm,NA,NA
soil_typesilt,1.9875821806585223,3.816115891545701,0.520839051314414,0.6055008615791155,KAR,15,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.9250757614298323,0.3425811166762095,KAR,15,moist_mean,gam,1.0000490253025118,1.0000975869181135
s(twi_luke),NA,NA,4.834526323285873,0.018369662553253063,KAR,15,moist_mean,gam,1.845356480021651,1.9732061764199895
s(dtw_0_5ha),NA,NA,2.6320044156992943,0.11235707045948573,KAR,15,moist_mean,gam,1.661074231915669,1.8825029617277504
s(tpi20),NA,NA,4.359743018712861,0.043919303345461236,KAR,15,moist_mean,gam,1.000094048014349,1.0001869070610938
s(tpi500),NA,NA,1.1464176449268778e-5,0.9990493567101203,KAR,15,moist_mean,gam,1.0000333360137703,1.000066422369442
s(wet_effect),NA,NA,0.9296359953664683,0.33268021505420786,KAR,15,moist_mean,gam,1.0201590233697706,1.039566900483766
(Intercept),34.330283694838734,3.404044235830349,10.08514617215735,2.695928241693883e-12,KAR,16,moist_mean,lm,NA,NA
pisr_summer_10m,0.23655493997177227,1.6266025096083592,0.14542885466759065,0.8851409642123341,KAR,16,moist_mean,lm,NA,NA
twi_luke,4.4934813731459355,2.0803879287683125,2.159924748172466,0.037152353479856896,KAR,16,moist_mean,lm,NA,NA
dtw_0_5ha,-6.70934906899188,2.8664917379381447,-2.340613433554805,0.02460186963217801,KAR,16,moist_mean,lm,NA,NA
tpi20,1.640954032184359,1.063607629549348,1.5428189743990774,0.13116237799187844,KAR,16,moist_mean,lm,NA,NA
tpi500,0.8149373220575263,2.9551583324130832,0.27576773573146446,0.7842206294725514,KAR,16,moist_mean,lm,NA,NA
wet_effect,1.95264346113047,2.498890987065498,0.7814040193179862,0.4394063932720428,KAR,16,moist_mean,lm,NA,NA
soil_typesilt,1.8447194877573982,3.6174144687465475,0.5099552466810924,0.6130321389229392,KAR,16,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.603025457406765,0.44252775424062335,KAR,16,moist_mean,gam,1.000049449685481,1.0000984381832363
s(twi_luke),NA,NA,4.77437145946131,0.019339804506709524,KAR,16,moist_mean,gam,1.848738260772866,1.9746017416161246
s(dtw_0_5ha),NA,NA,2.622160533399066,0.11380256208218287,KAR,16,moist_mean,gam,1.6692824872903758,1.8881077335621477
s(tpi20),NA,NA,4.71245699228386,0.03660411748425407,KAR,16,moist_mean,gam,1.0000977805579925,1.0001943614423914
s(tpi500),NA,NA,4.217356555529394e-5,0.9968154867127321,KAR,16,moist_mean,gam,1.0000320064387904,1.0000637797287817
s(wet_effect),NA,NA,0.8565683700235449,0.3608508751373041,KAR,16,moist_mean,gam,1.000028474190275,1.0000564594771417
(Intercept),32.76832140242423,3.7094531895550786,8.83373363348859,9.525903146187516e-11,KAR,17,moist_mean,lm,NA,NA
pisr_summer_10m,0.3195943158640062,1.7725403812013611,0.1803029816716487,0.8578728440810386,KAR,17,moist_mean,lm,NA,NA
twi_luke,4.794386158502162,2.267039175534999,2.1148228095223516,0.04106055490141521,KAR,17,moist_mean,lm,NA,NA
dtw_0_5ha,-6.602605283799131,3.123671780820496,-2.1137320906567276,0.04115939619011812,KAR,17,moist_mean,lm,NA,NA
tpi20,1.3804392435768142,1.159033913936357,1.1910257560009712,0.2410300898321427,KAR,17,moist_mean,lm,NA,NA
tpi500,1.2649641400085523,3.220293492788883,0.39281020280951184,0.6966546338393071,KAR,17,moist_mean,lm,NA,NA
wet_effect,3.068519930199672,2.7230900952318073,1.1268521506404507,0.26687074540507705,KAR,17,moist_mean,lm,NA,NA
soil_typesilt,1.272805909871127,3.941966880980136,0.3228859978536032,0.7485516115934046,KAR,17,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.6200498068250114,0.43620971787835894,KAR,17,moist_mean,gam,1.0000419489840293,1.0000835101073522
s(twi_luke),NA,NA,5.147078483972953,0.01512321923539861,KAR,17,moist_mean,gam,1.8687246349502886,1.9783860916395066
s(dtw_0_5ha),NA,NA,2.3039707169645713,0.1538634103274043,KAR,17,moist_mean,gam,1.688840143446129,1.9007913047488125
s(tpi20),NA,NA,3.580693557645506,0.06649247873781372,KAR,17,moist_mean,gam,1.0001187511816971,1.0002360142850244
s(tpi500),NA,NA,0.002079270923187372,0.9640902416060452,KAR,17,moist_mean,gam,1.000022705446229,1.0000452239231625
s(wet_effect),NA,NA,0.9811833484787674,0.2699913679878195,KAR,17,moist_mean,gam,1.2438765574210886,1.4255085517833743
(Intercept),32.6546186196536,3.7666250817640914,8.669463488083574,1.5433427423382467e-10,KAR,18,moist_mean,lm,NA,NA
pisr_summer_10m,0.13013021544881612,1.7998596335093602,0.07230020220804034,0.9427422162125493,KAR,18,moist_mean,lm,NA,NA
twi_luke,5.264906552317876,2.301979883168741,2.2871210086643248,0.027847354333234833,KAR,18,moist_mean,lm,NA,NA
dtw_0_5ha,-6.3514787449618355,3.171815325764603,-2.002474322312803,0.052407124823151706,KAR,18,moist_mean,lm,NA,NA
tpi20,1.234381244523756,1.1768975069264893,1.0488434526022472,0.3008754004472881,KAR,18,moist_mean,lm,NA,NA
tpi500,1.4711571415566562,3.26992621843414,0.4499053016129351,0.6553348523454026,KAR,18,moist_mean,lm,NA,NA
wet_effect,2.9637744287401704,2.765059680894296,1.0718663503789563,0.2905405230469618,KAR,18,moist_mean,lm,NA,NA
soil_typesilt,0.7975807465137386,4.0027223870060595,0.1992595712115598,0.8431220976596149,KAR,18,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.8900166587806084,0.3518583954191241,KAR,18,moist_mean,gam,1.0001797027673394,1.0003577221825204
s(twi_luke),NA,NA,5.7160309594367,0.009527927232339972,KAR,18,moist_mean,gam,1.8747031916030725,1.9805647628692136
s(dtw_0_5ha),NA,NA,2.067067297341512,0.19055282557290004,KAR,18,moist_mean,gam,1.6783416695994062,1.8942336399459376
s(tpi20),NA,NA,3.0497096629437017,0.0892251289558833,KAR,18,moist_mean,gam,1.0001974908761224,1.0003925671927758
s(tpi500),NA,NA,0.018234423039078358,0.893565953131805,KAR,18,moist_mean,gam,1.000073990444627,1.0001473830102157
s(wet_effect),NA,NA,1.0559037475826751,0.2619285342221719,KAR,18,moist_mean,gam,1.1653013477873488,1.3012571144186076
(Intercept),32.44965033333257,3.8793073039652723,8.364805309484979,3.808908862200145e-10,KAR,19,moist_mean,lm,NA,NA
pisr_summer_10m,0.24184598705418886,1.8537041703962254,0.1304663337961282,0.8968857201552436,KAR,19,moist_mean,lm,NA,NA
twi_luke,5.219403521582493,2.3708458316151906,2.201494273470604,0.03384563423973034,KAR,19,moist_mean,lm,NA,NA
dtw_0_5ha,-6.386458198907681,3.266703240425737,-1.9550163356973187,0.05796601065802585,KAR,19,moist_mean,lm,NA,NA
tpi20,1.2969440053462373,1.212105530954566,1.0699926468653753,0.29137222463904716,KAR,19,moist_mean,lm,NA,NA
tpi500,1.039963085022661,3.3677492150766666,0.30880063169994276,0.7591598964494491,KAR,19,moist_mean,lm,NA,NA
wet_effect,3.0281952043648332,2.8477791081265207,1.0633532620993922,0.2943327121503209,KAR,19,moist_mean,lm,NA,NA
soil_typesilt,0.7537928777737194,4.122467687807545,0.1828499177817958,0.8558878621354058,KAR,19,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.6717349088080057,0.41894667680929326,KAR,19,moist_mean,gam,1.0015905080414993,1.0031637289662383
s(twi_luke),NA,NA,5.278944564593505,0.013712997955699746,KAR,19,moist_mean,gam,1.8685791230851663,1.9779119863805037
s(dtw_0_5ha),NA,NA,2.085121905576001,0.18792907976986623,KAR,19,moist_mean,gam,1.6860426343887163,1.8989939800091942
s(tpi20),NA,NA,3.1492809556092247,0.08434083188766656,KAR,19,moist_mean,gam,1.0002713510516563,1.0005392019465018
s(tpi500),NA,NA,0.006478963606783787,0.936652742631467,KAR,19,moist_mean,gam,1.00007374195778,1.0001468465093784
s(wet_effect),NA,NA,0.8085648125242496,0.31522486906431524,KAR,19,moist_mean,gam,1.3351151474634593,1.554597743876569
(Intercept),34.43338586979161,3.613852363342187,9.528166180520637,1.2854820976903226e-11,KAR,20,moist_mean,lm,NA,NA
pisr_summer_10m,0.5528575992176457,1.7268580888851484,0.3201523059573285,0.7506066771818971,KAR,20,moist_mean,lm,NA,NA
twi_luke,4.29508993266561,2.2086125538301076,1.944700497702595,0.05923963285294321,KAR,20,moist_mean,lm,NA,NA
dtw_0_5ha,-6.448538649257232,3.043167839186945,-2.1190216872757546,0.04068200029313571,KAR,20,moist_mean,lm,NA,NA
tpi20,1.4479432218532144,1.1291630423768841,1.2823154562385422,0.2074997670211463,KAR,20,moist_mean,lm,NA,NA
tpi500,0.7353733822689464,3.1372993955927027,0.23439694129989744,0.8159352125249613,KAR,20,moist_mean,lm,NA,NA
wet_effect,2.5075748771154545,2.652910031040857,0.9452167045904754,0.3505200080166757,KAR,20,moist_mean,lm,NA,NA
soil_typesilt,1.1920533952012051,3.8403736618537456,0.31040036729806175,0.7579526486707788,KAR,20,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.23380709137092476,0.6318260526506587,KAR,20,moist_mean,gam,1.000215928119435,1.0004297688056176
s(twi_luke),NA,NA,3.737199491388723,0.04506315930580024,KAR,20,moist_mean,gam,1.8142299097659071,1.9625660201789898
s(dtw_0_5ha),NA,NA,2.4346156116637183,0.1361379641520986,KAR,20,moist_mean,gam,1.6797227850252159,1.8945007262262341
s(tpi20),NA,NA,3.2217776275664236,0.08076970377645165,KAR,20,moist_mean,gam,1.0002442944156757,1.000485277356165
s(tpi500),NA,NA,5.616139892007618e-4,0.9825939636678962,KAR,20,moist_mean,gam,1.0000697439433974,1.0001389792311524
s(wet_effect),NA,NA,1.0819708747105223,0.30492977994825904,KAR,20,moist_mean,gam,1.0001802503656936,1.000356900531939
(Intercept),33.397998908410116,3.8240280557661137,8.733722248206439,1.2773800473908267e-10,KAR,21,moist_mean,lm,NA,NA
pisr_summer_10m,0.23346133238940595,1.8272893068925256,0.12776374901817192,0.8990096880123706,KAR,21,moist_mean,lm,NA,NA
twi_luke,4.623097118169058,2.337061816867549,1.978166381737205,0.0551936991694513,KAR,21,moist_mean,lm,NA,NA
dtw_0_5ha,-7.40193297880094,3.220153461026743,-2.2986274003353993,0.02711847090945951,KAR,21,moist_mean,lm,NA,NA
tpi20,1.4436000346933169,1.1948333023737776,1.2082020410925223,0.23443494322341582,KAR,21,moist_mean,lm,NA,NA
tpi500,1.1510545328174566,3.319759553483615,0.34672828386308546,0.7307082472743384,KAR,21,moist_mean,lm,NA,NA
wet_effect,2.5126063039386675,2.8071989024868196,0.895058166955259,0.37639069873935016,KAR,21,moist_mean,lm,NA,NA
soil_typesilt,1.060737494316792,4.063723459353565,0.26102600359659517,0.795481939911744,KAR,21,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.42076765233872454,0.5210558593235888,KAR,21,moist_mean,gam,1.0004173752656893,1.0008306903455852
s(twi_luke),NA,NA,3.567527441865387,0.05196594245342245,KAR,21,moist_mean,gam,1.8012561036481012,1.9575419112180041
s(dtw_0_5ha),NA,NA,2.8831910674452934,0.09148746038197964,KAR,21,moist_mean,gam,1.7032823614582384,1.9090101519348124
s(tpi20),NA,NA,2.8522215377155695,0.09978896172865154,KAR,21,moist_mean,gam,1.0003274311714208,1.0006503580524782
s(tpi500),NA,NA,0.009361705641146235,0.9237428370994458,KAR,21,moist_mean,gam,1.0000678397608935,1.0001351987878804
s(wet_effect),NA,NA,0.9087068951401849,0.3464780673930634,KAR,21,moist_mean,gam,1.0007500673099734,1.0014841716278808
(Intercept),30.93886740863516,4.078216937657454,7.5863711719089135,4.014347138081745e-9,KAR,22,moist_mean,lm,NA,NA
pisr_summer_10m,0.5182952526732147,1.948751968525106,0.26596265766211463,0.7917057270556428,KAR,22,moist_mean,lm,NA,NA
twi_luke,5.0761985657658775,2.492409822027907,2.036662879797077,0.048695228283029864,KAR,22,moist_mean,lm,NA,NA
dtw_0_5ha,-7.333405789144186,3.4342018926387157,-2.1354032227585384,0.03923435525943923,KAR,22,moist_mean,lm,NA,NA
tpi20,1.3453711266264337,1.2742556645394971,1.055809414127766,0.29772186944284473,KAR,22,moist_mean,lm,NA,NA
tpi500,0.4431226197401456,3.5404289514959264,0.12516071521585384,0.9010561301322966,KAR,22,moist_mean,lm,NA,NA
wet_effect,2.2352346662446174,2.9937976250547083,0.7466218315955044,0.4598865300185314,KAR,22,moist_mean,lm,NA,NA
soil_typesilt,1.0613682515347553,4.333845254326053,0.24490220329747478,0.8078498695019694,KAR,22,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.252886019366792,0.7204784772318549,KAR,22,moist_mean,gam,1.0689490439463782,1.132562521416228
s(twi_luke),NA,NA,3.4062018241538228,0.058938874399741215,KAR,22,moist_mean,gam,1.7843983311044167,1.950387516796802
s(dtw_0_5ha),NA,NA,2.831639978004145,0.09773239095849179,KAR,22,moist_mean,gam,1.7349721441697077,1.9264213403696067
s(tpi20),NA,NA,2.269134707092525,0.14062184806406203,KAR,22,moist_mean,gam,1.0002082903322929,1.00041359040524
s(tpi500),NA,NA,0.02787400639266404,0.8684884068834124,KAR,22,moist_mean,gam,1.000066109713457,1.0001315880243984
s(wet_effect),NA,NA,0.5651668249138889,0.45702819760826463,KAR,22,moist_mean,gam,1.000121194647794,1.000239766908564
(Intercept),28.915530234644823,4.080531974306626,7.086215821053141,1.8806255638492425e-8,KAR,23,moist_mean,lm,NA,NA
pisr_summer_10m,0.45889197765293044,1.9498581951668583,0.23534633379514092,0.8152036629006123,KAR,23,moist_mean,lm,NA,NA
twi_luke,5.379687846424836,2.493824660956526,2.157203724323351,0.037378457716563174,KAR,23,moist_mean,lm,NA,NA
dtw_0_5ha,-7.196140641212269,3.4361513483355677,-2.094244377418939,0.04296102867254247,KAR,23,moist_mean,lm,NA,NA
tpi20,0.9704874573934587,1.2749790072671938,0.7611791659798491,0.4512481067494759,KAR,23,moist_mean,lm,NA,NA
tpi500,0.1898852954158029,3.5424387079414013,0.05360298683224076,0.9575322962484767,KAR,23,moist_mean,lm,NA,NA
wet_effect,1.067982718521836,2.9954970812945687,0.35652938044602744,0.7234162616427455,KAR,23,moist_mean,lm,NA,NA
soil_typesilt,2.142036617377146,4.33630540069614,0.4939773423323156,0.6241656063054262,KAR,23,moist_mean,lm,NA,NA
